player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,name,,,
128189,Peter Snr,Carpenter,U,19550424,USA,,,P Carpenter,,,
128190,Tal,Meir,U,19810528,ISR,,,T Meir,,,
128191,Rotem,Zuta,U,19850806,ISR,,,R Zuta,,,
128192,Assaf,Shiff,U,19821123,ISR,,,A Shiff,,,
128193,Tal,Dadon,U,19830529,ISR,,,T Dadon,,,
128194,Vlad,Bruk,U,,ISR,,,V Bruk,,,
128195,Ariel,Gamburg,U,19830417,ISR,,,A Gamburg,,,
128196,Yiftach,Yogev,U,19850313,ISR,,,Y Yogev,,,
128197,Dror,Shitrit,U,,ISR,,,D Shitrit,,,
128198,Christopher,Holz,U,19811023,USA,,,C Holz,,,
128199,Joe,Bassett,U,19810824,USA,,,J Bassett,,,
128200,Pavel,Mikulka,U,19811110,CZE,,,P Mikulka,,,
128201,Michal,Kiszczynski,U,19830806,POL,,,M Kiszczynski,,,
128202,Alan,Matecki,U,19820316,AUS,,,A Matecki,,,
128203,Radoslaw,Rudnicki,U,19760610,POL,,,R Rudnicki,,,
128204,Fabian,Schnoy,U,19820303,GER,,,F Schnoy,,,
128205,Rainer,Schmid,U,19790509,GER,,,R Schmid,,,
128206,Thomas,Hellmann,U,19820819,GER,,,T Hellmann,,,
128207,Heiko,Ehlscheidt,U,,GER,,,H Ehlscheidt,,,
128208,Martin,Spelda,U,19750219,CZE,,,M Spelda,,,
128209,Sergio,Donati,U,19820801,ITA,,,S Donati,,,
128210,Elio,Agnoli,U,19680104,ITA,,,E Agnoli,,,
128211,Sean,Collins Mccarthy,U,19801116,IRL,,,S Collins Mccarthy,,,
128212,Kaveh,Bograhty,U,19820423,SUI,,,K Bograhty,,,
128213,Olivier,Buehler,R,19831101,SUI,,,O Buehler,,,
128214,Matteo,Triacca,U,19780520,SUI,,,M Triacca,,,
128215,Goncalo,Neves,U,19820713,POR,,,G Neves,,,
128216,Carlos Manuel,Pinto,U,19840226,POR,,,C Pinto,,,
128217,Richard,Rhodes,U,,USA,,,R Rhodes,,,
128218,Jared,Harbaugh,U,19780513,USA,,,J Harbaugh,,,
128219,Urs,Kuckuck,U,19850510,GER,,,U Kuckuck,,,
128220,Arne,Marks,U,19810412,GER,,,A Marks,,,
128221,Kristian,Mikulec,U,19801108,CRO,,,K Mikulec,,,
128222,Andreas,Schneiderhan,U,19760511,GER,,,A Schneiderhan,,,
128223,Francoise,Goelzer,U,19750929,FRA,,,F Goelzer,,,
128224,Marco,Ortwein,U,19820226,GER,,,M Ortwein,,,
128225,Andreas,Goessl,U,19820307,GER,,,A Goessl,,,
128226,Michael,Fischer,U,19790505,GER,,,M Fischer,,,
128227,Dimi,Jottier,U,19830702,BEL,,,D Jottier,,,
128228,Pieter Jan,De Kroon,R,19840619,BEL,,,P De Kroon,,,
128229,Ken,Van Deyck,R,19820218,BEL,,,K Van Deyck,,,
128230,Alex,Herreboudt,U,19820729,BEL,,,A Herreboudt,,,
128231,Anthony,Deman,U,19770803,BEL,,,A Deman,,,
128232,Gorik,Van Der Sanden,U,19740501,BEL,,,G Van Der Sanden,,,
128233,Martijn,Govaert,U,19820930,BEL,,,M Govaert,,,
128234,Wouter,Van Deun,U,19840531,BEL,,,W Van Deun,,,
128235,Charlie,Baus,R,19840503,BEL,,,C Baus,,,
128236,Ryan,Browne,U,19820617,USA,,,R Browne,,,
128237,Tony,Yvanovich,U,19540824,USA,,,T Yvanovich,,,
128238,Danny,Kim,U,19781209,USA,,,D Kim,,,
128239,Olandreu,Ivy,U,19781106,USA,,,O Ivy,,,
128240,Olivier,Thouvenot,U,19820710,FRA,,,O Thouvenot,,,
128241,Phillippe,Amireault,U,19830616,CAN,,,P Amireault,,,
128242,Maxime,Archambault,U,19790926,CAN,,,M Archambault,,,
128243,Marc Andre,Grondin,U,19791216,CAN,,,M Grondin,,,
128244,Mark,Pellerin,U,19800815,CAN,,,M Pellerin,,,
128245,Erdal,Benbasat,U,19790716,TUR,,,E Benbasat,,,
128246,Cagri,Saner,U,19800714,TUR,,,C Saner,,,
128247,Jackie,Jenkins,U,19810108,USA,,,J Jenkins,,,
128248,Conrad,Nowak,R,19730903,USA,,,C Nowak,,,
128249,Russell,Bennett,U,19801206,USA,,,R Bennett,,,
128250,Antonio,Marques,U,19790119,BRA,,,A Marques,,,
128251,Alvaro,Garcia Gutierrez,U,19811111,ESP,,,A Garcia Gutierrez,,,
128252,Miguel Angel,Diaz Torres,U,19830208,ESP,,,M Diaz Torres,,,
128253,Hector,Botella Blanco,U,19811124,ESP,,,H Botella Blanco,,,
128254,Felix,Rubio Rancual,U,19630605,ESP,,,F Rubio Rancual,,,
128255,William,Wright,U,19800307,GBR,,,W Wright,,,
128256,Jesus Esteban,Marquet Ojeda,U,19831124,ESP,,,J Marquet Ojeda,,,
128257,Jaime,Martinez Nieto,U,19840424,ESP,,,J Martinez Nieto,,,
128258,Juan,Sanchez Silva,U,19850713,ESP,,,J Sanchez Silva,,,
128259,Fernando,Roa Canton,U,19620715,ESP,,,F Roa Canton,,,
128260,Antonio,Canadillas Ortiz,U,19770614,ESP,,,A Canadillas Ortiz,,,
128261,Francisco,Perez,U,19730227,MEX,,,F Perez,,,
128262,Javier,Sotillos Gomez,U,19780912,ESP,,,J Sotillos Gomez,,,
128263,Vili,Nurmi,U,19791129,FIN,,,V Nurmi,,,
128264,David,Reinecke,U,19800611,GER,,,D Reinecke,,,
128265,Arie,Shatar,U,19770918,AUS,,,A Shatar,,,
128266,Antti,Makinen,U,19750315,FIN,,,A Makinen,,,
128267,Diogo,De Campo,U,,ESP,,,D De Campo,,,
128268,Eleazar,Movilla Miranda,U,19800920,ESP,,,E Movilla Miranda,,,
128269,Adriano,Manjon Rodriguez,U,19810516,ESP,,,A Manjon Rodriguez,,,
128270,Ruben,Calvo Tellez,U,19810801,ESP,,,R Calvo Tellez,,,
128271,Alvaro,Calvo Tellez,U,19830119,ESP,,,A Calvo Tellez,,,
128272,Rafael,Zurita Aguado,U,19830406,ESP,,,R Zurita Aguado,,,
128273,Jose Luis,Martinez,U,,ESP,,,J Martinez,,,
128274,Renato,Arrienti,U,19821026,BRA,,,R Arrienti,,,
128275,Andre,Behs,R,19850928,BRA,,,A Behs,,,
128276,Vinicius,Bitencourt,U,19820406,BRA,,,V Bitencourt,,,
128277,Jefferson,Kessler,U,19810517,BRA,,,J Kessler,,,
128278,Gustavo,Bohrer,R,19780502,BRA,,,G Bohrer,,,
128279,Jonathan,Kessler,U,19810517,BRA,,,J Kessler,,,
128280,Luis Felipe,Rosa,U,19740320,BRA,,,L Rosa,,,
128281,Joao,Mosele,U,19830623,BRA,,,J Mosele,,,
128282,Martin,Suchanek,R,19830209,CZE,,,M Suchanek,,,
128283,Eduard,Cisar,U,,CZE,,,E Cisar,,,
128284,Marin,Lazaric,U,19820410,CRO,,,M Lazaric,,,
128285,Peter,Placek,U,,USA,,,P Placek,,,
128286,Nick,Davies,U,19850305,GBR,,,N Davies,,,
128287,Gustav,Pousette,U,19790426,SWE,,,G Pousette,,,
128288,Dalibor,Mihajlovic,U,19810628,YUG,,,D Mihajlovic,,,
128289,Ariel,Gaitan,U,19770618,ARG,,,A Gaitan,,,
128290,Jonathan,Thompson,U,19770726,USA,,,J Thompson,,,
128291,Robert,Turner,U,19730717,USA,,,R Turner,,,
128292,Bruno,Trivellato,U,19801021,BRA,,,B Trivellato,,,
128293,Luis,Tirone,U,19820519,BRA,,,L Tirone,,,
128294,Vinicius,Vieira,U,19741018,BRA,,,V Vieira,,,
128295,Tiago,Cancado Sousa,U,,BRA,,,T Cancado Sousa,,,
128296,Felipe,Castanheira,U,19830404,BRA,,,F Castanheira,,,
128297,Vladimir,Kosobokov,U,,RUS,,,V Kosobokov,,,
128298,Alexander,Babitch,U,19840531,RUS,,,A Babitch,,,
128299,Denis,Laduba,U,19840224,RUS,,,D Laduba,,,
128300,Alexander,Mityaev,U,19740201,RUS,,,A Mityaev,,,
128301,Alexei,Gosudarev,U,19830131,RUS,,,A Gosudarev,,,
128302,Marcin,Lewandowski,U,19821024,POL,,,M Lewandowski,,,
128303,Michal,Piotrowski,U,19840218,POL,,,M Piotrowski,,,
128304,Kiril,Popov,U,19800209,BUL,,,K Popov,,,
128305,Michael,Kaplan,U,,USA,,,M Kaplan,,,
128306,Kevin,Rubink,R,19690818,USA,,,K Rubink,,,
128307,Dmytro,Grigorash,U,19831227,UKR,,,D Grigorash,,,
128308,Stas,Khmarsky,U,19840724,UKR,,,S Khmarsky,,,
128309,Eduardo,Pasechnik,U,,UKR,,,E Pasechnik,,,
128310,Dmytro,Kostyrya,U,19850504,UKR,,,D Kostyrya,,,
128311,Alexei,Korol,U,19810213,UKR,,,A Korol,,,
128312,Andrey,Ilnytsky,U,19770827,UKR,,,A Ilnytsky,,,
128313,Scott,Nguyen,U,19810816,USA,,,S Nguyen,,,
128314,Vincent,Granito,U,19790726,USA,,,V Granito,,,
128315,Sylvain,Iff,U,19800329,SUI,,,S Iff,,,
128316,Eric,Rogers,U,19850417,SUI,,,E Rogers,,,
128317,Timur,Fedorov,U,19820715,GER,,,T Fedorov,,,
128318,Daniele,Pagnoni,U,19820521,ITA,,,D Pagnoni,,,
128319,Giorgio,Pini,U,19800705,ITA,,,G Pini,,,
128320,David,Schinkels,U,19770615,GER,,,D Schinkels,,,
128321,Christian,Pauwels,U,19780127,GER,,,C Pauwels,,,
128322,Peter,Basic,U,,CRO,,,P Basic,,,
128323,Nicolas,Nitsche,U,19810110,GER,,,N Nitsche,,,
128324,Philipp,Schunemann,U,19871013,GER,,,P Schunemann,,,
128325,Reinhard,Leopold,U,19700201,AUT,,,R Leopold,,,
128326,Sven,Wiechmann,U,19780314,GER,,,S Wiechmann,,,
128327,Rashko,Patnikov,U,19831206,BUL,,,R Patnikov,,,
128328,Raichov,Dimitrov,U,19811121,BUL,,,R Dimitrov,,,
128329,Donik,Arabyan,U,19800212,BUL,,,D Arabyan,,,
128330,Greg,Golombier,U,,FRA,,,G Golombier,,,
128331,Szabolcs,Bujtas,U,19720514,HUN,,,S Bujtas,,,
128332,Markus,Messmer,U,,GER,,,M Messmer,,,
128333,Patrick,Ostheimer,U,19830316,GER,,,P Ostheimer,,,
128334,Mitar,Kustudija,U,19830317,YUG,,,M Kustudija,,,
128335,Jordan,Ristovski,U,19821016,MKD,,,J Ristovski,,,
128336,Lazar,Jancev,U,19840412,MKD,,,L Jancev,,,
128337,Kruno,Despotovski,U,19841117,MKD,,,K Despotovski,,,
128338,Gjorgi,Krstevski,U,19810903,MKD,,,G Krstevski,,,
128339,Saso,Efremov,U,19830727,MKD,,,S Efremov,,,
128340,Nicola,Jankulovski,U,19840126,MKD,,,N Jankulovski,,,
128341,Terumaso,Gomi,U,19740413,JPN,,,T Gomi,,,
128342,Yoshiyuki,Hoshino,U,19740319,JPN,,,Y Hoshino,,,
128343,Naoyuki,Hasegawa,U,19710402,JPN,,,N Hasegawa,,,
128344,Ryousuke,Yokoi,U,19800207,JPN,,,R Yokoi,,,
128345,Daniel,Semendouev,U,19840602,AUT,,,D Semendouev,,,
128346,Youichi,Airo,U,,JPN,,,Y Airo,,,
128347,Seichiro,Morita,L,19730721,JPN,,,S Morita,,,
128348,Hideaki,Sano,U,19740827,JPN,,,H Sano,,,
128349,Masahiro,Gotou,U,19810130,JPN,,,M Gotou,,,
128350,Yu,Haneishi,R,19850403,JPN,,,Y Haneishi,,,
128351,Ramez,Qamer,U,19810512,USA,,,R Qamer,,,
128352,Josh,Stearns,U,19820530,USA,,,J Stearns,,,
128353,Drew,Hoskins,U,19830725,USA,,,D Hoskins,,,
128354,Chris,Moulton,U,19820204,USA,,,C Moulton,,,
128355,Antonie,Ford,U,19831208,USA,,,A Ford,,,
128356,Arturo,Gallardo,U,19720711,USA,,,A Gallardo,,,
128357,Marius,Tomescu,U,19820321,ROU,,,M Tomescu,,,
128358,Sergio,Beracierto Gil,U,19811026,ESP,,,S Beracierto Gil,,,
128359,Anas,Ben Hamoun,U,19791101,MAR,,,A Ben Hamoun,,,
128360,Matej,Liptak,U,19770925,SVK,,,M Liptak,,,
128361,Dillon,Walker,U,19830122,USA,,,D Walker,,,
128362,Mohammed,El Shourbagy,U,19780819,EGY,,,M El Shourbagy,,,
128363,Andres,Osorio,U,19850510,ECU,,,A Osorio,,,
128364,Francis,Yoshimoto,R,19830514,BRA,,,F Yoshimoto,,,
128365,Fabio,Marin Pires,U,19790823,BRA,,,F Marin Pires,,,
128366,Fellpe,Lima,U,19831125,BRA,,,F Lima,,,
128367,Gino,Berruti,U,19831101,MEX,,,G Berruti,,,
128368,Osvaldo,Jimenez Saucedo,R,19790507,MEX,,,O Jimenez Saucedo,,,
128369,Daniel,Briseno Garcia,U,19810521,MEX,,,D Briseno Garcia,,,
128370,Romain,Delor,U,19811206,FRA,,,R Delor,,,
128371,Ashraf,Soliev,U,19770402,UZB,,,A Soliev,,,
128372,Albert,Moiseev,U,,UZB,,,A Moiseev,,,
128373,Valeri,Avdonin,U,19830705,UZB,,,V Avdonin,,,
128374,John,Hixon,U,19781121,USA,,,J Hixon,,,
128375,Francois,Schouckens,U,19820208,BEL,,,F Schouckens,,,
128376,Alex,Hobson,U,19800903,USA,,,A Hobson,,,
128377,Ben,Schreiber,U,19790215,USA,,,B Schreiber,,,
128378,Alejandro,Alvez,U,19791006,URU,,,A Alvez,,,
128379,Won Jun,Jang,U,19830814,KOR,,,W Jang,,,
128380,Joon Il,Yoo,U,19831109,KOR,,,J Yoo,,,
128381,Woo Jae,Yoon,U,19800203,KOR,,,W Yoon,,,
128382,Sang Won,Jeon,U,19781007,KOR,,,S Jeon,,,
128383,Byung Youl,Moon,U,19791126,KOR,,,B Moon,,,
128384,Yuta,Ishizaki,R,19811228,JPN,,,Y Ishizaki,,,
128385,Heung Woo,Lee,U,19801020,KOR,,,H Lee,,,
128386,Kenji,Matsumoto,U,19800707,JPN,,,K Matsumoto,,,
128387,Yui,Nakata,U,19820627,JPN,,,Y Nakata,,,
128388,Rodrigo,Rueda Mateos,U,19840131,MEX,,,R Rueda Mateos,,,
128389,Eduardo,Oaxaca,U,19830709,MEX,,,E Oaxaca,,,
128390,Baruch,Rosas Mora,U,19730322,MEX,,,B Rosas Mora,,,
128391,Antonio,Padilla,U,19770212,MEX,,,A Padilla,,,
128392,Kristof,Vashegyi,U,19820321,HUN,,,K Vashegyi,,,
128393,Nicolas,Classen,U,19820903,GER,,,N Classen,,,
128394,Rafael,Ivars,U,19770510,FRA,,,R Ivars,,,
128395,Michael,Maddox,U,19820602,USA,,,M Maddox,,,
128396,Osvaldo,Jimenez,U,,CRC,,,O Jimenez,,,
128397,Alex,Kurz,U,19790928,CRC,,,A Kurz,,,
128398,Jurgen,Nanne,U,19690314,CRC,,,J Nanne,,,
128399,Aaron,Montero,U,19750414,CRC,,,A Montero,,,
128400,Maikol,Calvo,U,19731228,CRC,,,M Calvo,,,
128401,Frantisek,Mitterwald,U,19820412,CZE,,,F Mitterwald,,,
128402,Frank,Hausele,U,19831225,GER,,,F Hausele,,,
128403,Brad,Joelson,U,19621125,USA,,,B Joelson,,,
128404,Roger,Hart,U,19630603,USA,,,R Hart,,,
128405,Adam,Maskill,U,19820902,GBR,,,A Maskill,,,
128406,Sam,Warner,U,19781123,GBR,,,S Warner,,,
128407,Daniel,Oppe,U,19820827,GBR,,,D Oppe,,,
128408,Philipp,Dresewski,U,19810705,GER,,,P Dresewski,,,
128409,Michael,Skowronski,U,19810623,USA,,,M Skowronski,,,
128410,Tai,Lau,U,,USA,,,T Lau,,,
128411,Zuned,Sunesra,U,19791119,IND,,,Z Sunesra,,,
128412,Dheeraj,Shetty,U,19820817,IND,,,D Shetty,,,
128413,Kunal,Bhojwani,R,19821005,IND,,,K Bhojwani,,,
128414,Harshan,Kshirsagar,U,19840104,IND,,,H Kshirsagar,,,
128415,Goki,Subramaniyam,U,19760610,IND,,,G Subramaniyam,,,
128416,Omar,Mokhtar,U,19811022,INA,,,O Mokhtar,,,
128417,Ryusuke,Hoshi,U,19830329,JPN,,,R Hoshi,,,
128418,Nagito,Shiroma,U,19700402,JPN,,,N Shiroma,,,
128419,Sebastian,Thiele,U,19830604,GER,,,S Thiele,,,
128420,Diego,Ollague,U,19780808,ECU,,,D Ollague,,,
128421,Carlos Luis,Sanchez,U,19840625,ECU,,,C Sanchez,,,
128422,Victor,Meza,U,19830622,ECU,,,V Meza,,,
128423,Raffaele,Gorgoglione,U,19780203,ITA,,,R Gorgoglione,,,
128424,Pietro,Griccioli,U,19820406,ITA,,,P Griccioli,,,
128425,Davide,Pilurzu,U,19800828,ITA,,,D Pilurzu,,,
128426,Miguel,Sousa,U,19750420,POR,,,M Sousa,,,
128427,Tiago,Bastos,U,19850104,POR,,,T Bastos,,,
128428,Ilyar,Khammadov,U,19810123,UZB,,,I Khammadov,,,
128429,Farrukh,Abidov,U,19840504,UZB,,,F Abidov,,,
128430,Kemper,Baker,U,19750417,USA,,,K Baker,,,
128431,Ron,Nelson,U,,USA,,,R Nelson,,,
128432,Randall,Knox,U,,USA,,,R Knox,,,
128433,Jean Pierre,De Lange,U,19811215,RSA,,,J De Lange,,,
128434,Ken,Lahey,U,,USA,,,K Lahey,,,
128435,Tomislav,Delivuk,U,19780206,CRO,,,T Delivuk,,,
128436,Davor,Brzak,U,19810901,CRO,,,D Brzak,,,
128437,Zeljko,Pavkovic,U,19670713,CRO,,,Z Pavkovic,,,
128438,Marko,Despot,U,19830123,CRO,,,M Despot,,,
128439,Sanjar,Shodiev,U,19830618,UZB,,,S Shodiev,,,
128440,Amir,Ariely,U,19830724,ISR,,,A Ariely,,,
128441,Roy,Shafir,U,19831031,ISR,,,R Shafir,,,
128442,Eyal,Talshir,U,19820817,ISR,,,E Talshir,,,
128443,Asaf,Cohen,U,19840305,ISR,,,A Cohen,,,
128444,Elad,Milo,U,19830928,ISR,,,E Milo,,,
128445,Eric,Lynn,U,19821018,USA,,,E Lynn,,,
128446,Graeme,Hood,U,19860728,GBR,,,G Hood,,,
128447,Szilard,Kardhordo,U,19840925,HUN,,,S Kardhordo,,,
128448,Michael,Seierlein,U,19780131,GER,,,M Seierlein,,,
128449,Sebastian,Mastalerz,U,19810916,GER,,,S Mastalerz,,,
128450,Jacek,Wilanowski,U,19740210,POL,,,J Wilanowski,,,
128451,Michal,Podlesny,U,19821003,POL,,,M Podlesny,,,
128452,Sandro,Erben,U,19781218,GER,,,S Erben,,,
128453,Christoph,Heitmann,U,19821201,GER,,,C Heitmann,,,
128454,Kai,Stentenbach,U,19810524,GER,,,K Stentenbach,,,
128455,Marcel,Niehus,U,19810523,GER,,,M Niehus,,,
128456,Patrick,Engler,U,19811110,GER,,,P Engler,,,
128457,Philipp,Van Hove,U,19820823,GER,,,P Van Hove,,,
128458,Alexander,Nickel,U,19760222,GER,,,A Nickel,,,
128459,Andreas,Wender,U,19730925,GER,,,A Wender,,,
128460,Martin,Cisar,U,19830414,SVK,,,M Cisar,,,
128461,Daniel Felipe,Rodriguez,U,19831224,COL,,,D Rodriguez,,,
128462,Manuel,Maurer,U,19810623,GER,,,M Maurer,,,
128463,Alessandro,Arena,U,19710418,ITA,,,A Arena,,,
128464,Alessandro,Nicco,U,19810524,ITA,,,A Nicco,,,
128465,Diego,Medina Catriel,U,19770105,ARG,,,D Medina Catriel,,,
128466,Fredrik,Hoglund,U,19800221,SWE,,,F Hoglund,,,
128467,Eric,Reuijl,U,19750315,NED,,,E Reuijl,,,
128468,Martin,Kalkhoven,U,19740311,NED,,,M Kalkhoven,,,
128469,Christoph,Birner,U,19841016,GER,,,C Birner,,,
128470,Benoit,Lacasse,U,19761213,CAN,,,B Lacasse,,,
128471,Richard,Soucy,U,19691107,CAN,,,R Soucy,,,
128472,Alexander,Nikolic,U,19801202,GER,,,A Nikolic,,,
128473,Trevor,Gamble,U,19801112,USA,,,T Gamble,,,
128474,Ben,Woodhouse,U,19810916,USA,,,B Woodhouse,,,
128475,Ricardo,Jacutin,U,19840104,PHI,,,R Jacutin,,,
128476,Ronald,Paz,U,19820924,PHI,,,R Paz,,,
128477,Alican,Seren,U,19830526,TUR,,,A Seren,,,
128478,Alejandro,Ribas Lopez Doriga,U,19701110,ESP,,,A Ribas Lopez Doriga,,,
128479,Marcelo,Castro,U,19700310,ARG,,,M Castro,,,
128480,Joaquin,Castellano Fernandez,U,19830329,ESP,,,J Castellano Fernandez,,,
128481,Antonio,Garcia Santos,U,19840407,ESP,,,A Garcia Santos,,,
128482,Modesto,Sanchez Julia,U,19650527,ESP,,,M Sanchez Julia,,,
128483,Carlos,Lopez Alvarez,U,19840421,ESP,,,C Lopez Alvarez,,,
128484,Sergio,Perez Rodriguez,U,19800731,ESP,,,S Perez Rodriguez,,,
128485,Manuel Enrique,Perez Fernandez,U,19850905,ESP,,,M Perez Fernandez,,,
128486,Eduardo,Rodriguez Rivero,U,19810219,ESP,,,E Rodriguez Rivero,,,
128487,Mikko,Lamu,U,19810610,FIN,,,M Lamu,,,
128488,Jens,Juvakoski,U,19840727,FIN,,,J Juvakoski,,,
128489,Daniel,Gomez Rocha,U,19820319,BRA,,,D Gomez Rocha,,,
128490,Gonzalo,Castillo Salazar,U,19851005,ESP,,,G Castillo Salazar,,,
128491,Jose Carlos,Blanco Jimenez,U,19811116,ESP,,,J Blanco Jimenez,,,
128492,Alex,Brull Blanco,U,19830918,ESP,,,A Brull Blanco,,,
128493,Gabriel,Altmayer,U,19850220,BRA,,,G Altmayer,,,
128494,Michael,Cunningham,U,19800709,USA,,,M Cunningham,,,
128495,Alessandro,Asnaghi,U,19740405,ITA,,,A Asnaghi,,,
128496,Justin,Kinney,U,19820211,USA,,,J Kinney,,,
128497,Petr,Vanicek,U,19710331,CZE,,,P Vanicek,,,
128498,Petr,Mares,U,19820528,CZE,,,P Mares,,,
128499,Viatcheslav,Arkhiereev,U,19830715,CZE,,,V Arkhiereev,,,
128500,Fabricio,Correa,U,19800428,BRA,,,F Correa,,,
128501,Victor,Motta,U,19820321,BRA,,,V Motta,,,
128502,Alexander,Dyakonenko,U,19861226,RUS,,,A Dyakonenko,,,
128503,Igor,Kirilin,U,19840306,RUS,,,I Kirilin,,,
128504,Lenar,Gilmanov,U,19830915,RUS,,,L Gilmanov,,,
128505,Alejandro,Andres,U,19750212,VEN,,,A Andres,,,
128506,Robert,Chen,U,19781202,USA,,,R Chen,,,
128507,Thinus,Verdoes,U,19680223,RSA,,,T Verdoes,,,
128508,Mark,Vellek,U,19820617,USA,,,M Vellek,,,
128509,Kris,Shumway,U,19801112,USA,,,K Shumway,,,
128510,Shahvaiz,Hanif,U,19800312,USA,,,S Hanif,,,
128511,Dmitriy,Litvak,U,19810123,USA,,,D Litvak,,,
128512,David,Rosenthal,U,19750626,USA,,,D Rosenthal,,,
128513,Dmitry,Litvin,U,,UKR,,,D Litvin,,,
128514,Pavlo,Kobylenko,R,19740629,UKR,,,P Kobylenko,,,
128515,Timm,Rahmberg,U,19810306,GER,,,T Rahmberg,,,
128516,Lars,Gawlitta,U,19820112,GER,,,L Gawlitta,,,
128517,Robert,Kirchner,U,19811228,GER,,,R Kirchner,,,
128518,Jan,Effing,U,19800926,GER,,,J Effing,,,
128519,Stefan,Wolpers,U,19760505,GER,,,S Wolpers,,,
128520,Pierre,Nagel,U,19820808,GER,,,P Nagel,,,
128521,Jan,Menzen,R,19830712,GER,,,J Menzen,,,
128522,Lucien,Forstner,U,19840727,GER,,,L Forstner,,,
128523,Vincent,Burki,U,19810120,SUI,,,V Burki,,,
128524,Gino,Di Nardo,U,19800724,ITA,,,G Di Nardo,,,
128525,Yves,Smadja,U,19830315,SUI,,,Y Smadja,,,
128526,Vincent,Buhler,U,19801110,SUI,,,V Buhler,,,
128527,Alessandro,Norelli,U,19810723,SUI,,,A Norelli,,,
128528,Riccardo,Manfredi,U,19820528,ITA,,,R Manfredi,,,
128529,Denis,Reinert,R,19860224,GER,,,D Reinert,,,
128530,Daniel,Hennel,U,19840122,HUN,,,D Hennel,,,
128531,Ivelin,Iliev,U,19811021,BUL,,,I Iliev,,,
128532,Rosen,Nenchev,U,19820514,BUL,,,R Nenchev,,,
128533,Dimitar,Pamukchian,R,19850511,BUL,,,D Pamukchian,,,
128534,Kristin,Grozdanov,U,19851130,BUL,,,K Grozdanov,,,
128535,Deian,Stankov,U,19820722,BUL,,,D Stankov,,,
128536,Stanimir,Mirchev,U,19810426,BUL,,,S Mirchev,,,
128537,Ronald,Schmidt,U,19800623,AUT,,,R Schmidt,,,
128538,Tobias,Radke,U,19820304,AUT,,,T Radke,,,
128539,Florian,Preissler,U,19790301,GER,,,F Preissler,,,
128540,Oliver,Oreskowitz,U,19790322,GER,,,O Oreskowitz,,,
128541,Eric,Stapp,U,19770525,GER,,,E Stapp,,,
128542,Martin,Niedermair,U,19840119,AUT,,,M Niedermair,,,
128543,Nikola,Popovic,U,19830320,SLO,,,N Popovic,,,
128544,Thomas,Burgstaller,U,19771124,AUT,,,T Burgstaller,,,
128545,Milosz,Gudzowski,U,19831104,USA,,,M Gudzowski,,,
128546,Andrew,Spiegel,U,19781221,USA,,,A Spiegel,,,
128547,Nicolas,Gutierrez De La Osa,U,19860213,ESP,,,N Gutierrez De La Osa,,,
128548,Victor,Perez Garcia,U,19861218,ESP,,,V Perez Garcia,,,
128549,Daniel,Garcia Sintes,U,19800620,ESP,,,D Garcia Sintes,,,
128550,Juan Ignacio,Rodriguez Guanter,U,19850220,ESP,,,J Rodriguez Guanter,,,
128551,Ivan,Gonzalez Carrereas,U,19760313,ESP,,,I Gonzalez Carrereas,,,
128552,Pedro,Osete Montoro,U,19850625,ESP,,,P Osete Montoro,,,
128553,Suhrob,Tairov,U,19830508,UZB,,,S Tairov,,,
128554,Alejandro,Tejerina,U,19810716,ARG,,,A Tejerina,,,
128555,Moritz,Starke,U,19860818,GER,,,M Starke,,,
128556,Daniel,Grana,U,19850517,PER,,,D Grana,,,
128557,Franco,Taco,U,19850314,PER,,,F Taco,,,
128558,Luis Felipe,Bellido,R,19860207,PER,,,L Bellido,,,
128559,Jorge,Lituma,U,19870811,PER,,,J Lituma,,,
128560,Jose Miguel,Raffo,U,19840721,PER,,,J Raffo,,,
128561,Sebastian,Gonzalez Obregoso,U,19860612,PER,,,S Gonzalez Obregoso,,,
128562,John,Algonier,U,19781018,PER,,,J Algonier,,,
128563,Rafael,Biasini,R,19810117,BRA,,,R Biasini,,,
128564,Vinicius,Ferreira,U,19810320,BRA,,,V Ferreira,,,
128565,Adriano,Cipriano,U,19810702,BRA,,,A Cipriano,,,
128566,Masahiro,Amano,U,19870110,JPN,,,M Amano,,,
128567,Julio,Campozano,U,19810115,ECU,,,J Campozano,,,
128568,Michael,Hafke,U,19820702,LUX,,,M Hafke,,,
128569,Daniel,Classen,U,19790122,GER,,,D Classen,,,
128570,Alejandro,Lopez Abascal,U,19790221,MEX,,,A Lopez Abascal,,,
128571,Leopoldo,Maldonado Pinto,U,19740329,MEX,,,L Maldonado Pinto,,,
128572,Antonio,Espinoza,U,19780306,MEX,,,A Espinoza,,,
128573,Alejandro,Balderas,U,19760219,MEX,,,A Balderas,,,
128574,Ricardo,Oaxaca Carrillo,U,19860106,MEX,,,R Oaxaca Carrillo,,,
128575,Gustavo,Arroyo,U,19800501,MEX,,,G Arroyo,,,
128576,Tomas,Gattiker,U,19841218,ARG,,,T Gattiker,,,
128577,Vincent,Perna,U,19830817,USA,,,V Perna,,,
128578,Conner,Murnigham,U,19830721,USA,,,C Murnigham,,,
128579,Evan,Zeder,U,19821129,USA,,,E Zeder,,,
128580,Jonathan,Howard,U,19850311,USA,,,J Howard,,,
128581,Cameron,Fenner,U,19830510,AUS,,,C Fenner,,,
