,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
0,2021-ausopen-MS101,2021,ausopen,MS101,N Djokovic,J Chardy,,,,,,,,,,
1,2021-ausopen-MS102,2021,ausopen,MS102,F Tiafoe,S Travaglia,,,,,,,,,,
2,2021-ausopen-MS103,2021,ausopen,MS103,R Opelka,Y Lu,,,,,,,,,,
3,2021-ausopen-MS104,2021,ausopen,MS104,A Ramos-Vinolas,T Fritz,,,,,,,,,,
4,2021-ausopen-MS105,2021,ausopen,MS105,S Wawrinka,P Sousa,,,,,,,,,,
5,2021-ausopen-MS106,2021,ausopen,MS106,M Fucsovics,M Polmans,,,,,,,,,,
6,2021-ausopen-MS107,2021,ausopen,MS107,C Moutet,J Millman,,,,,,,,,,
7,2021-ausopen-MS108,2021,ausopen,MS108,F Coria,M Raonic,,,,,,,,,,
8,2021-ausopen-MS109,2021,ausopen,MS109,G Monfils,E Ruusuvuori,,,,,,,,,,
9,2021-ausopen-MS110,2021,ausopen,MS110,Y Nishioka,P Martinez,,,,,,,,,,
10,2021-ausopen-MS111,2021,ausopen,MS111,A Bedene,A Bublik,,,,,,,,,,
11,2021-ausopen-MS112,2021,ausopen,MS112,S Stakhovsky,D Lajovic,,,,,,,,,,
12,2021-ausopen-MS113,2021,ausopen,MS113,A Mannarino,D Novak,,,,,,,,,,
13,2021-ausopen-MS114,2021,ausopen,MS114,M Kecmanovic,K Majchrzak,,,,,,,,,,
14,2021-ausopen-MS115,2021,ausopen,MS115,T Daniel,M Cressy,,,,,,,,,,
15,2021-ausopen-MS116,2021,ausopen,MS116,M Giron,A Zverev,,,,,,,,,,
16,2021-ausopen-MS117,2021,ausopen,MS117,D Thiem,M Kukushkin,,,,,,,,,,
17,2021-ausopen-MS118,2021,ausopen,MS118,D Koepfer,H Dellien,,,,,,,,,,
18,2021-ausopen-MS119,2021,ausopen,MS119,F Ferreira Silva,N Kyrgios,,,,,,,,,,
19,2021-ausopen-MS120,2021,ausopen,MS120,Y Uchiyama,U Humbert,,,,,,,,,,
20,2021-ausopen-MS121,2021,ausopen,MS121,G Dimitrov,M Cilic,,,,,,,,,,
21,2021-ausopen-MS122,2021,ausopen,MS122,A Bolt,N Gombos,,,,,,,,,,
22,2021-ausopen-MS123,2021,ausopen,MS123,K Coppejans,J Vesely,,,,,,,,,,
23,2021-ausopen-MS124,2021,ausopen,MS124,K Nishikori,P Carreno Busta,,,,,,,,,,
24,2021-ausopen-MS125,2021,ausopen,MS125,D Shapovalov,J Sinner,,,,,,,,,,
25,2021-ausopen-MS126,2021,ausopen,MS126,Y Sugita,B Tomic,,,,,,,,,,
26,2021-ausopen-MS127,2021,ausopen,MS127,D Dzumhur,J Duckworth,,,,,,,,,,
27,2021-ausopen-MS128,2021,ausopen,MS128,C Stebe,F Auger-Aliassime,,,,,,,,,,
28,2021-ausopen-MS129,2021,ausopen,MS129,B Paire,E Gerasimov,,,,,,,,,,
29,2021-ausopen-MS130,2021,ausopen,MS130,G Mager,A Karatsev,,,,,,,,,,
30,2021-ausopen-MS131,2021,ausopen,MS131,A Muller,J Londero,,,,,,,,,,
31,2021-ausopen-MS132,2021,ausopen,MS132,E Ymer,D Schwartzman,,,,,,,,,,
32,2021-ausopen-MS133,2021,ausopen,MS133,A Rublev,Y Hanfmann,,,,,,,,,,
33,2021-ausopen-MS134,2021,ausopen,MS134,T Monteiro,A Martin,,,,,,,,,,
34,2021-ausopen-MS135,2021,ausopen,MS135,L Tu,F Lopez,,,,,,,,,,
35,2021-ausopen-MS136,2021,ausopen,MS136,S Querrey,L Sonego,,,,,,,,,,
36,2021-ausopen-MS137,2021,ausopen,MS137,C Ruud,J Thompson,,,,,,,,,,
37,2021-ausopen-MS138,2021,ausopen,MS138,N Basilashvili,T Paul,,,,,,,,,,
38,2021-ausopen-MS139,2021,ausopen,MS139,C O'Connell,J Struff,,,,,,,,,,
39,2021-ausopen-MS140,2021,ausopen,MS140,R Albot,R Bautista Agut,,,,,,,,,,
40,2021-ausopen-MS141,2021,ausopen,MS141,D Goffin,A Popyrin,,,,,,,,,,
41,2021-ausopen-MS142,2021,ausopen,MS142,L Harris,M Torpegaard,,,,,,,,,,
42,2021-ausopen-MS143,2021,ausopen,MS143,M Mcdonald,M Cecchinato,,,,,,,,,,
43,2021-ausopen-MS144,2021,ausopen,MS144,G Pella,B Coric,,,,,,,,,,
44,2021-ausopen-MS145,2021,ausopen,MS145,F Krajinovic,R Haase,,,,,,,,,,
45,2021-ausopen-MS146,2021,ausopen,MS146,P Andujar,Q Halys,,,,,,,,,,
46,2021-ausopen-MS147,2021,ausopen,MS147,R Carballes Baena,A Balazs,,,,,,,,,,
47,2021-ausopen-MS148,2021,ausopen,MS148,V Pospisil,D Medvedev,,,,,,,,,,
48,2021-ausopen-MS149,2021,ausopen,MS149,S Tsitsipas,G Simon,,,,,,,,,,
49,2021-ausopen-MS150,2021,ausopen,MS150,T Kokkinakis,S Kwon,,,,,,,,,,
50,2021-ausopen-MS151,2021,ausopen,MS151,B Van De Zandschulp,C Alcaraz,,,,,,,,,,
51,2021-ausopen-MS152,2021,ausopen,MS152,M Ymer,H Hurkacz,,,,,,,,,,
52,2021-ausopen-MS153,2021,ausopen,MS153,K Khachanov,A Vukic,,,,,,,,,,
53,2021-ausopen-MS154,2021,ausopen,MS154,R Berankis,S Nagal,,,,,,,,,,
54,2021-ausopen-MS155,2021,ausopen,MS155,T Machac,M Vilella Martinez,,,,,,,,,,
55,2021-ausopen-MS156,2021,ausopen,MS156,K Anderson,M Berrettini,,,,,,,,,,
56,2021-ausopen-MS157,2021,ausopen,MS157,F Fognini,P Herbert,,,,,,,,,,
57,2021-ausopen-MS158,2021,ausopen,MS158,H Laaksonen,S Caruso,,,,,,,,,,
58,2021-ausopen-MS159,2021,ausopen,MS159,P Cuevas,A Seppi,,,,,,,,,,
59,2021-ausopen-MS160,2021,ausopen,MS160,T Sandgren,A De Minaur,,,,,,,,,,
60,2021-ausopen-MS161,2021,ausopen,MS161,D Evans,C Norrie,,,,,,,,,,
61,2021-ausopen-MS162,2021,ausopen,MS162,I Ivashka,R Safiullin,,,,,,,,,,
62,2021-ausopen-MS163,2021,ausopen,MS163,M Mmoh,V Troicki,,,,,,,,,,
63,2021-ausopen-MS164,2021,ausopen,MS164,L Djere,R Nadal,,,,,,,,,,
64,2021-ausopen-MS201,2021,ausopen,MS201,N Djokovic,F Tiafoe,,,,,,,,,,
65,2021-ausopen-MS202,2021,ausopen,MS202,R Opelka,T Fritz,,,,,,,,,,
66,2021-ausopen-MS203,2021,ausopen,MS203,S Wawrinka,M Fucsovics,,,,,,,,,,
67,2021-ausopen-MS204,2021,ausopen,MS204,C Moutet,M Raonic,,,,,,,,,,
68,2021-ausopen-MS205,2021,ausopen,MS205,E Ruusuvuori,P Martinez,,,,,,,,,,
69,2021-ausopen-MS206,2021,ausopen,MS206,A Bublik,D Lajovic,,,,,,,,,,
70,2021-ausopen-MS207,2021,ausopen,MS207,A Mannarino,M Kecmanovic,,,,,,,,,,
71,2021-ausopen-MS208,2021,ausopen,MS208,M Cressy,A Zverev,,,,,,,,,,
72,2021-ausopen-MS209,2021,ausopen,MS209,D Thiem,D Koepfer,,,,,,,,,,
73,2021-ausopen-MS210,2021,ausopen,MS210,N Kyrgios,U Humbert,,,,,,,,,,
74,2021-ausopen-MS211,2021,ausopen,MS211,G Dimitrov,A Bolt,,,,,,,,,,
75,2021-ausopen-MS212,2021,ausopen,MS212,J Vesely,P Carreno Busta,,,,,,,,,,
76,2021-ausopen-MS213,2021,ausopen,MS213,D Shapovalov,B Tomic,,,,,,,,,,
77,2021-ausopen-MS214,2021,ausopen,MS214,J Duckworth,F Auger-Aliassime,,,,,,,,,,
78,2021-ausopen-MS215,2021,ausopen,MS215,E Gerasimov,A Karatsev,,,,,,,,,,
79,2021-ausopen-MS216,2021,ausopen,MS216,A Muller,D Schwartzman,,,,,,,,,,
80,2021-ausopen-MS217,2021,ausopen,MS217,A Rublev,T Monteiro,,,,,,,,,,
81,2021-ausopen-MS218,2021,ausopen,MS218,F Lopez,L Sonego,,,,,,,,,,
82,2021-ausopen-MS219,2021,ausopen,MS219,C Ruud,T Paul,,,,,,,,,,
83,2021-ausopen-MS220,2021,ausopen,MS220,C O'Connell,R Albot,,,,,,,,,,
84,2021-ausopen-MS221,2021,ausopen,MS221,A Popyrin,L Harris,,,,,,,,,,
85,2021-ausopen-MS222,2021,ausopen,MS222,M Mcdonald,B Coric,,,,,,,,,,
86,2021-ausopen-MS223,2021,ausopen,MS223,F Krajinovic,P Andujar,,,,,,,,,,
87,2021-ausopen-MS224,2021,ausopen,MS224,R Carballes Baena,D Medvedev,,,,,,,,,,
88,2021-ausopen-MS225,2021,ausopen,MS225,S Tsitsipas,T Kokkinakis,,,,,,,,,,
89,2021-ausopen-MS226,2021,ausopen,MS226,C Alcaraz,M Ymer,,,,,,,,,,
90,2021-ausopen-MS227,2021,ausopen,MS227,K Khachanov,R Berankis,,,,,,,,,,
91,2021-ausopen-MS228,2021,ausopen,MS228,T Machac,M Berrettini,,,,,,,,,,
92,2021-ausopen-MS229,2021,ausopen,MS229,F Fognini,S Caruso,,,,,,,,,,
93,2021-ausopen-MS230,2021,ausopen,MS230,P Cuevas,A De Minaur,,,,,,,,,,
94,2021-ausopen-MS231,2021,ausopen,MS231,C Norrie,R Safiullin,,,,,,,,,,
95,2021-ausopen-MS232,2021,ausopen,MS232,M Mmoh,R Nadal,,,,,,,,,,
96,2021-ausopen-MS301,2021,ausopen,MS301,N Djokovic,T Fritz,,,,,,,,,,
97,2021-ausopen-MS302,2021,ausopen,MS302,M Fucsovics,M Raonic,,,,,,,,,,
98,2021-ausopen-MS303,2021,ausopen,MS303,P Martinez,D Lajovic,,,,,,,,,,
99,2021-ausopen-MS304,2021,ausopen,MS304,A Mannarino,A Zverev,,,,,,,,,,
100,2021-ausopen-MS305,2021,ausopen,MS305,D Thiem,N Kyrgios,,,,,,,,,,
101,2021-ausopen-MS306,2021,ausopen,MS306,G Dimitrov,P Carreno Busta,,,,,,,,,,
102,2021-ausopen-MS307,2021,ausopen,MS307,D Shapovalov,F Auger-Aliassime,,,,,,,,,,
103,2021-ausopen-MS308,2021,ausopen,MS308,A Karatsev,D Schwartzman,,,,,,,,,,
104,2021-ausopen-MS309,2021,ausopen,MS309,A Rublev,F Lopez,,,,,,,,,,
105,2021-ausopen-MS310,2021,ausopen,MS310,C Ruud,R Albot,,,,,,,,,,
106,2021-ausopen-MS311,2021,ausopen,MS311,L Harris,M Mcdonald,,,,,,,,,,
107,2021-ausopen-MS312,2021,ausopen,MS312,F Krajinovic,D Medvedev,,,,,,,,,,
108,2021-ausopen-MS313,2021,ausopen,MS313,S Tsitsipas,M Ymer,,,,,,,,,,
109,2021-ausopen-MS314,2021,ausopen,MS314,K Khachanov,M Berrettini,,,,,,,,,,
110,2021-ausopen-MS315,2021,ausopen,MS315,F Fognini,A De Minaur,,,,,,,,,,
111,2021-ausopen-MS316,2021,ausopen,MS316,C Norrie,R Nadal,,,,,,,,,,
112,2021-ausopen-MS401,2021,ausopen,MS401,N Djokovic,M Raonic,,,,,,,,,,
113,2021-ausopen-MS402,2021,ausopen,MS402,D Lajovic,A Zverev,,,,,,,,,,
114,2021-ausopen-MS403,2021,ausopen,MS403,D Thiem,G Dimitrov,,,,,,,,,,
115,2021-ausopen-MS404,2021,ausopen,MS404,F Auger-Aliassime,A Karatsev,,,,,,,,,,
116,2021-ausopen-MS405,2021,ausopen,MS405,A Rublev,C Ruud,,,,,,,,,,
117,2021-ausopen-MS406,2021,ausopen,MS406,M Mcdonald,D Medvedev,,,,,,,,,,
118,2021-ausopen-MS407,2021,ausopen,MS407,S Tsitsipas,M Berrettini,,,,,,,,,,
119,2021-ausopen-MS408,2021,ausopen,MS408,F Fognini,R Nadal,,,,,,,,,,
120,2021-ausopen-MS501,2021,ausopen,MS501,N Djokovic,A Zverev,,,,,,,,,,
121,2021-ausopen-MS502,2021,ausopen,MS502,G Dimitrov,A Karatsev,,,,,,,,,,
122,2021-ausopen-MS503,2021,ausopen,MS503,A Rublev,D Medvedev,,,,,,,,,,
123,2021-ausopen-MS504,2021,ausopen,MS504,S Tsitsipas,R Nadal,,,,,,,,,,
124,2021-ausopen-MS601,2021,ausopen,MS601,N Djokovic,A Karatsev,,,,,,,,,,
125,2021-ausopen-MS602,2021,ausopen,MS602,D Medvedev,S Tsitsipas,,,,,,,,,,
126,2021-ausopen-MS701,2021,ausopen,MS701,N Djokovic,D Medvedev,,,,,,,,,,
127,2021-ausopen-WS101,2021,ausopen,WS101,A Barty,D Kovinic,,,,,,,,,,
128,2021-ausopen-WS102,2021,ausopen,WS102,S Sorribes Tormo,D Gavrilova,,,,,,,,,,
129,2021-ausopen-WS103,2021,ausopen,WS103,S Zheng,B Krejcikova,,,,,,,,,,
130,2021-ausopen-WS104,2021,ausopen,WS104,M Trevisan,E Alexandrova,,,,,,,,,,
131,2021-ausopen-WS105,2021,ausopen,WS105,A Kontaveit,A Sasnovich,,,,,,,,,,
132,2021-ausopen-WS106,2021,ausopen,WS106,Kr Pliskova,H Watson,,,,,,,,,,
133,2021-ausopen-WS107,2021,ausopen,WS107,F Jones,S Rogers,,,,,,,,,,
134,2021-ausopen-WS108,2021,ausopen,WS108,O Danilovic,P Martic,,,,,,,,,,
135,2021-ausopen-WS109,2021,ausopen,WS109,B Bencic,L Davis,,,,,,,,,,
136,2021-ausopen-WS110,2021,ausopen,WS110,S Kuznetsova,B Strycova,,,,,,,,,,
137,2021-ausopen-WS111,2021,ausopen,WS111,L Zhu,W Osuigwe,,,,,,,,,,
138,2021-ausopen-WS112,2021,ausopen,WS112,L Fernandez,E Mertens,,,,,,,,,,
139,2021-ausopen-WS113,2021,ausopen,WS113,K Muchova,J Ostapenko,,,,,,,,,,
140,2021-ausopen-WS114,2021,ausopen,WS114,M Barthel,E Cocciaretto,,,,,,,,,,
141,2021-ausopen-WS115,2021,ausopen,WS115,D Collins,A Bogdan,,,,,,,,,,
142,2021-ausopen-WS116,2021,ausopen,WS116,J Paolini,Ka Pliskova,,,,,,,,,,
143,2021-ausopen-WS117,2021,ausopen,WS117,S Kenin,M Inglis,,,,,,,,,,
144,2021-ausopen-WS118,2021,ausopen,WS118,A Sevastova,K Kanepi,,,,,,,,,,
145,2021-ausopen-WS119,2021,ausopen,WS119,N Podoroska,C Mchale,,,,,,,,,,
146,2021-ausopen-WS120,2021,ausopen,WS120,Y Wang,D Vekic,,,,,,,,,,
147,2021-ausopen-WS121,2021,ausopen,WS121,J Brady,A Bolsova,,,,,,,,,,
148,2021-ausopen-WS122,2021,ausopen,WS122,M Brengle,A Rodionova,,,,,,,,,,
149,2021-ausopen-WS123,2021,ausopen,WS123,C Paquet,M Sherif,,,,,,,,,,
150,2021-ausopen-WS124,2021,ausopen,WS124,K Juvan,J Konta,,,,,,,,,,
151,2021-ausopen-WS125,2021,ausopen,WS125,V Azarenka,J Pegula,,,,,,,,,,
152,2021-ausopen-WS126,2021,ausopen,WS126,D Aiava,S Stosur,,,,,,,,,,
153,2021-ausopen-WS127,2021,ausopen,WS127,N Hibino,A Sharma,,,,,,,,,,
154,2021-ausopen-WS128,2021,ausopen,WS128,K Mladenovic,M Sakkari,,,,,,,,,,
155,2021-ausopen-WS129,2021,ausopen,WS129,Y Putintseva,S Stephens,,,,,,,,,,
156,2021-ausopen-WS130,2021,ausopen,WS130,A Van Uytvanck,C Burel,,,,,,,,,,
157,2021-ausopen-WS131,2021,ausopen,WS131,C Gauff,J Teichmann,,,,,,,,,,
158,2021-ausopen-WS132,2021,ausopen,WS132,M Bouzkova,E Svitolina,,,,,,,,,,
159,2021-ausopen-WS133,2021,ausopen,WS133,B Andreescu,M Buzarnescu,,,,,,,,,,
160,2021-ausopen-WS134,2021,ausopen,WS134,S Hsieh,T Pironkova,,,,,,,,,,
161,2021-ausopen-WS135,2021,ausopen,WS135,K Flipkens,V Williams,,,,,,,,,,
162,2021-ausopen-WS136,2021,ausopen,WS136,S Errani,Q Wang,,,,,,,,,,
163,2021-ausopen-WS137,2021,ausopen,WS137,M Vondrousova,R Peterson,,,,,,,,,,
164,2021-ausopen-WS138,2021,ausopen,WS138,R Marino,K Birrell,,,,,,,,,,
165,2021-ausopen-WS139,2021,ausopen,WS139,P Tig,S Cirstea,,,,,,,,,,
166,2021-ausopen-WS140,2021,ausopen,WS140,G Minnen,P Kvitova,,,,,,,,,,
167,2021-ausopen-WS141,2021,ausopen,WS141,G Muguruza,M Gasparyan,,,,,,,,,,
168,2021-ausopen-WS142,2021,ausopen,WS142,L Samsonova,P Badosa,,,,,,,,,,
169,2021-ausopen-WS143,2021,ausopen,WS143,Z Diyas,T Zidansek,,,,,,,,,,
170,2021-ausopen-WS144,2021,ausopen,WS144,B Pera,A Kerber,,,,,,,,,,
171,2021-ausopen-WS145,2021,ausopen,WS145,O Jabeur,A Petkovic,,,,,,,,,,
172,2021-ausopen-WS146,2021,ausopen,WS146,M Hibi,A Schmiedlova,,,,,,,,,,
173,2021-ausopen-WS147,2021,ausopen,WS147,P Hercog,C Garcia,,,,,,,,,,
174,2021-ausopen-WS148,2021,ausopen,WS148,A Pavlyuchenkova,N Osaka,,,,,,,,,,
175,2021-ausopen-WS149,2021,ausopen,WS149,A Sabalenka,V Kuzmova,,,,,,,,,,
176,2021-ausopen-WS150,2021,ausopen,WS150,K Boulter,D Kasatkina,,,,,,,,,,
177,2021-ausopen-WS151,2021,ausopen,WS151,A Cornet,V Savinykh,,,,,,,,,,
178,2021-ausopen-WS152,2021,ausopen,WS152,A Li,S Zhang,,,,,,,,,,
179,2021-ausopen-WS153,2021,ausopen,WS153,A Riske,A Potapova,,,,,,,,,,
180,2021-ausopen-WS154,2021,ausopen,WS154,T Babos,Y Bonaventure,,,,,,,,,,
181,2021-ausopen-WS155,2021,ausopen,WS155,N Stojanovic,I Begu,,,,,,,,,,
182,2021-ausopen-WS156,2021,ausopen,WS156,L Siegemund,S Williams,,,,,,,,,,
183,2021-ausopen-WS157,2021,ausopen,WS157,I Swiatek,A Rus,,,,,,,,,,
184,2021-ausopen-WS158,2021,ausopen,WS158,Y Shvedova,C Giorgi,,,,,,,,,,
185,2021-ausopen-WS159,2021,ausopen,WS159,F Ferro,K Siniakova,,,,,,,,,,
186,2021-ausopen-WS160,2021,ausopen,WS160,V Zvonareva,E Rybakina,,,,,,,,,,
187,2021-ausopen-WS161,2021,ausopen,WS161,V Kudermetova,M Kostyuk,,,,,,,,,,
188,2021-ausopen-WS162,2021,ausopen,WS162,V Gracheva,A Blinkova,,,,,,,,,,
189,2021-ausopen-WS163,2021,ausopen,WS163,M Doi,A Tomljanovic,,,,,,,,,,
190,2021-ausopen-WS164,2021,ausopen,WS164,L Cabrera,S Halep,,,,,,,,,,
191,2021-ausopen-WS201,2021,ausopen,WS201,A Barty,D Gavrilova,,,,,,,,,,
192,2021-ausopen-WS202,2021,ausopen,WS202,B Krejcikova,E Alexandrova,,,,,,,,,,
193,2021-ausopen-WS203,2021,ausopen,WS203,A Kontaveit,H Watson,,,,,,,,,,
194,2021-ausopen-WS204,2021,ausopen,WS204,S Rogers,O Danilovic,,,,,,,,,,
195,2021-ausopen-WS205,2021,ausopen,WS205,B Bencic,S Kuznetsova,,,,,,,,,,
196,2021-ausopen-WS206,2021,ausopen,WS206,L Zhu,E Mertens,,,,,,,,,,
197,2021-ausopen-WS207,2021,ausopen,WS207,K Muchova,M Barthel,,,,,,,,,,
198,2021-ausopen-WS208,2021,ausopen,WS208,D Collins,Ka Pliskova,,,,,,,,,,
199,2021-ausopen-WS209,2021,ausopen,WS209,S Kenin,K Kanepi,,,,,,,,,,
200,2021-ausopen-WS210,2021,ausopen,WS210,N Podoroska,D Vekic,,,,,,,,,,
201,2021-ausopen-WS211,2021,ausopen,WS211,J Brady,M Brengle,,,,,,,,,,
202,2021-ausopen-WS212,2021,ausopen,WS212,M Sherif,K Juvan,,,,,,,,,,
203,2021-ausopen-WS213,2021,ausopen,WS213,J Pegula,S Stosur,,,,,,,,,,
204,2021-ausopen-WS214,2021,ausopen,WS214,N Hibino,K Mladenovic,,,,,,,,,,
205,2021-ausopen-WS215,2021,ausopen,WS215,Y Putintseva,A Van Uytvanck,,,,,,,,,,
206,2021-ausopen-WS216,2021,ausopen,WS216,C Gauff,E Svitolina,,,,,,,,,,
207,2021-ausopen-WS217,2021,ausopen,WS217,B Andreescu,S Hsieh,,,,,,,,,,
208,2021-ausopen-WS218,2021,ausopen,WS218,V Williams,S Errani,,,,,,,,,,
209,2021-ausopen-WS219,2021,ausopen,WS219,M Vondrousova,R Marino,,,,,,,,,,
210,2021-ausopen-WS220,2021,ausopen,WS220,S Cirstea,P Kvitova,,,,,,,,,,
211,2021-ausopen-WS221,2021,ausopen,WS221,G Muguruza,L Samsonova,,,,,,,,,,
212,2021-ausopen-WS222,2021,ausopen,WS222,Z Diyas,B Pera,,,,,,,,,,
213,2021-ausopen-WS223,2021,ausopen,WS223,O Jabeur,A Schmiedlova,,,,,,,,,,
214,2021-ausopen-WS224,2021,ausopen,WS224,C Garcia,N Osaka,,,,,,,,,,
215,2021-ausopen-WS225,2021,ausopen,WS225,A Sabalenka,D Kasatkina,,,,,,,,,,
216,2021-ausopen-WS226,2021,ausopen,WS226,A Cornet,A Li,,,,,,,,,,
217,2021-ausopen-WS227,2021,ausopen,WS227,A Potapova,T Babos,,,,,,,,,,
218,2021-ausopen-WS228,2021,ausopen,WS228,N Stojanovic,S Williams,,,,,,,,,,
219,2021-ausopen-WS229,2021,ausopen,WS229,I Swiatek,C Giorgi,,,,,,,,,,
220,2021-ausopen-WS230,2021,ausopen,WS230,F Ferro,E Rybakina,,,,,,,,,,
221,2021-ausopen-WS231,2021,ausopen,WS231,V Kudermetova,V Gracheva,,,,,,,,,,
222,2021-ausopen-WS232,2021,ausopen,WS232,A Tomljanovic,S Halep,,,,,,,,,,
223,2021-ausopen-WS301,2021,ausopen,WS301,A Barty,E Alexandrova,,,,,,,,,,
224,2021-ausopen-WS302,2021,ausopen,WS302,A Kontaveit,S Rogers,,,,,,,,,,
225,2021-ausopen-WS303,2021,ausopen,WS303,B Bencic,E Mertens,,,,,,,,,,
226,2021-ausopen-WS304,2021,ausopen,WS304,K Muchova,Ka Pliskova,,,,,,,,,,
227,2021-ausopen-WS305,2021,ausopen,WS305,K Kanepi,D Vekic,,,,,,,,,,
228,2021-ausopen-WS306,2021,ausopen,WS306,J Brady,K Juvan,,,,,,,,,,
229,2021-ausopen-WS307,2021,ausopen,WS307,J Pegula,K Mladenovic,,,,,,,,,,
230,2021-ausopen-WS308,2021,ausopen,WS308,Y Putintseva,E Svitolina,,,,,,,,,,
231,2021-ausopen-WS309,2021,ausopen,WS309,S Hsieh,S Errani,,,,,,,,,,
232,2021-ausopen-WS310,2021,ausopen,WS310,M Vondrousova,S Cirstea,,,,,,,,,,
233,2021-ausopen-WS311,2021,ausopen,WS311,G Muguruza,Z Diyas,,,,,,,,,,
234,2021-ausopen-WS312,2021,ausopen,WS312,O Jabeur,N Osaka,,,,,,,,,,
235,2021-ausopen-WS313,2021,ausopen,WS313,A Sabalenka,A Li,,,,,,,,,,
236,2021-ausopen-WS314,2021,ausopen,WS314,A Potapova,S Williams,,,,,,,,,,
237,2021-ausopen-WS315,2021,ausopen,WS315,I Swiatek,F Ferro,,,,,,,,,,
238,2021-ausopen-WS316,2021,ausopen,WS316,V Kudermetova,S Halep,,,,,,,,,,
239,2021-ausopen-WS401,2021,ausopen,WS401,A Barty,S Rogers,,,,,,,,,,
240,2021-ausopen-WS402,2021,ausopen,WS402,E Mertens,K Muchova,,,,,,,,,,
241,2021-ausopen-WS403,2021,ausopen,WS403,D Vekic,J Brady,,,,,,,,,,
242,2021-ausopen-WS404,2021,ausopen,WS404,J Pegula,E Svitolina,,,,,,,,,,
243,2021-ausopen-WS405,2021,ausopen,WS405,S Hsieh,M Vondrousova,,,,,,,,,,
244,2021-ausopen-WS406,2021,ausopen,WS406,G Muguruza,N Osaka,,,,,,,,,,
245,2021-ausopen-WS407,2021,ausopen,WS407,A Sabalenka,S Williams,,,,,,,,,,
246,2021-ausopen-WS408,2021,ausopen,WS408,I Swiatek,S Halep,,,,,,,,,,
247,2021-ausopen-WS501,2021,ausopen,WS501,A Barty,K Muchova,,,,,,,,,,
248,2021-ausopen-WS502,2021,ausopen,WS502,J Brady,J Pegula,,,,,,,,,,
249,2021-ausopen-WS503,2021,ausopen,WS503,S Hsieh,N Osaka,,,,,,,,,,
250,2021-ausopen-WS504,2021,ausopen,WS504,S Williams,S Halep,,,,,,,,,,
251,2021-ausopen-WS601,2021,ausopen,WS601,K Muchova,J Brady,,,,,,,,,,
252,2021-ausopen-WS602,2021,ausopen,WS602,N Osaka,S Williams,,,,,,,,,,
253,2021-ausopen-WS701,2021,ausopen,WS701,J Brady,N Osaka,,,,,,,,,,
0,2021-frenchopen-1101,2021,frenchopen,1101,N Djokovic,T Sandgren,,,,,,,,,,
1,2021-frenchopen-1102,2021,frenchopen,1102,L Pouille,P Cuevas,,,,,,,,,,
2,2021-frenchopen-1103,2021,frenchopen,1103,S Caruso,J Duckworth,,,,,,,,,,
3,2021-frenchopen-1104,2021,frenchopen,1104,R Berankis,U Humbert,,,,,,,,,,
4,2021-frenchopen-1105,2021,frenchopen,1105,A De Minaur,S Travaglia,,,,,,,,,,
5,2021-frenchopen-1106,2021,frenchopen,1106,Y Uchiyama,M Cecchinato,,,,,,,,,,
6,2021-frenchopen-1107,2021,frenchopen,1107,Jw Tsonga,Y Nishioka,,,,,,,,,,
7,2021-frenchopen-1108,2021,frenchopen,1108,L Musetti,D Goffin,,,,,,,,,,
8,2021-frenchopen-1109,2021,frenchopen,1109,M Berrettini,T Daniel,,,,,,,,,,
9,2021-frenchopen-1110,2021,frenchopen,1110,F Coria,F Lopez,,,,,,,,,,
10,2021-frenchopen-1111,2021,frenchopen,1111,K Anderson,S Kwon,,,,,,,,,,
11,2021-frenchopen-1112,2021,frenchopen,1112,A Seppi,F Auger-Aliassime,,,,,,,,,,
12,2021-frenchopen-1113,2021,frenchopen,1113,T Fritz,J Sousa,,,,,,,,,,
13,2021-frenchopen-1114,2021,frenchopen,1114,M Bourgue,D Koepfer,,,,,,,,,,
14,2021-frenchopen-1115,2021,frenchopen,1115,M Cilic,A Rinderknech,,,,,,,,,,
15,2021-frenchopen-1116,2021,frenchopen,1116,D Istomin,R Federer,,,,,,,,,,
16,2021-frenchopen-1117,2021,frenchopen,1117,R Nadal,A Popyrin,,,,,,,,,,
17,2021-frenchopen-1118,2021,frenchopen,1118,H Gaston,R Gasquet,,,,,,,,,,
18,2021-frenchopen-1119,2021,frenchopen,1119,C Norrie,B Fratangelo,,,,,,,,,,
19,2021-frenchopen-1120,2021,frenchopen,1120,L Harris,L Sonego,,,,,,,,,,
20,2021-frenchopen-1121,2021,frenchopen,1121,J Sinner,Ph Herbert,,,,,,,,,,
21,2021-frenchopen-1122,2021,frenchopen,1122,G Mager,P Gojowczyk,,,,,,,,,,
22,2021-frenchopen-1123,2021,frenchopen,1123,M Ymer,R Carballes Baena,,,,,,,,,,
23,2021-frenchopen-1124,2021,frenchopen,1124,A Ramos-Vinolas,G Monfils,,,,,,,,,,
24,2021-frenchopen-1125,2021,frenchopen,1125,D Schwartzman,Yh Lu,,,,,,,,,,
25,2021-frenchopen-1126,2021,frenchopen,1126,A Mannarino,A Bedene,,,,,,,,,,
26,2021-frenchopen-1127,2021,frenchopen,1127,P Kohlschreiber,F Verdasco,,,,,,,,,,
