,,,,,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct
,,,,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
match_id,P1BreakPoint,P2BreakPoint,player1,player2,,,,,,,,,,,,,,,,
2017-ausopen-1148,0.0,1.0,Dustin Brown,Milos Raonic,10.0,0.45433023351311935,0.023273488588774392,0.4258064516129032,0.43232149675448645,0.45775862068965517,0.47670454545454544,0.48,10.0,0.5456697664868806,0.023273488588774392,0.52,0.5232954545454546,0.5422413793103449,0.5676785032455135,0.5741935483870968
2017-ausopen-1148,1.0,0.0,Dustin Brown,Milos Raonic,3.0,0.4334939931502573,0.004232010513685815,0.42962962962962964,0.431232725262576,0.43283582089552236,0.4354261749105711,0.4380165289256198,3.0,0.5665060068497427,0.004232010513685836,0.5619834710743802,0.5645738250894289,0.5671641791044776,0.568767274737424,0.5703703703703704
2017-ausopen-1149,0.0,0.0,Dominic Thiem,Jan Lennard Struff,243.0,0.45401168201102443,0.07133593842074036,0.0,0.4454995499549955,0.4716981132075472,0.4863010842368641,0.5018450184501845,243.0,0.5459883179889756,0.07133593842074036,0.4981549815498155,0.513698915763136,0.5283018867924528,0.5545004500450046,1.0
2017-ausopen-1149,0.0,1.0,Dominic Thiem,Jan Lennard Struff,10.0,0.45367033331101203,0.0550707148262156,0.3,0.4663363450888953,0.46959320641008084,0.47916146570136753,0.4827586206896552,10.0,0.546329666688988,0.05507071482621558,0.5172413793103449,0.5208385342986325,0.5304067935899193,0.5336636549111047,0.7
2017-ausopen-1149,1.0,0.0,Dominic Thiem,Jan Lennard Struff,19.0,0.481463481146074,0.012134761629936897,0.45217391304347826,0.47444710897948306,0.48148148148148145,0.4883710867354666,0.5036764705882353,19.0,0.5185365188539258,0.012134761629936885,0.4963235294117647,0.5116289132645334,0.5185185185185185,0.5255528910205169,0.5478260869565217
2017-ausopen-1150,0.0,0.0,Jordan Thompson,Joao Sousa,254.0,0.47008631631059844,0.07027484328470825,0.0,0.4592526199669057,0.4730134325942709,0.5149734042553191,0.5362318840579711,254.0,0.5299136836894018,0.07027484328470826,0.463768115942029,0.4850265957446808,0.526986567405729,0.5407473800330944,1.0
2017-ausopen-1150,0.0,1.0,Jordan Thompson,Joao Sousa,11.0,0.46359673916639216,0.09275911919050726,0.2,0.4606617647058824,0.4691358024691358,0.5189627287430265,0.524,11.0,0.5364032608336078,0.09275911919050729,0.476,0.4810372712569736,0.5308641975308642,0.5393382352941176,0.8
2017-ausopen-1150,1.0,0.0,Jordan Thompson,Joao Sousa,13.0,0.5060471965598026,0.0395691464592204,0.4,0.5027624309392266,0.5235849056603774,0.5285171102661597,0.5359712230215827,13.0,0.49395280344019754,0.03956914645922041,0.46402877697841727,0.4714828897338403,0.47641509433962265,0.4972375690607735,0.6
2017-ausopen-1151,0.0,0.0,Tommy Haas,Benoit Paire,151.0,0.4807146212776477,0.06176926135790773,0.0,0.46088861076345433,0.4690265486725664,0.488487702773417,0.75,151.0,0.519285378722352,0.06176926135790781,0.25,0.5115122972265829,0.5309734513274337,0.5391113892365457,1.0
2017-ausopen-1151,0.0,1.0,Tommy Haas,Benoit Paire,5.0,0.477152542540758,0.02120295374943384,0.45569620253164556,0.4647887323943662,0.4652777777777778,0.5,0.5,5.0,0.522847457459242,0.021202953749433835,0.5,0.5,0.5347222222222222,0.5352112676056338,0.5443037974683544
2017-ausopen-1151,1.0,0.0,Tommy Haas,Benoit Paire,2.0,0.5119047619047619,0.016835875742536865,0.5,0.5059523809523809,0.5119047619047619,0.5178571428571429,0.5238095238095238,2.0,0.4880952380952381,0.016835875742536865,0.47619047619047616,0.4821428571428571,0.4880952380952381,0.49404761904761907,0.5
2017-ausopen-1152,0.0,0.0,Fabio Fognini,Feliciano Lopez,184.0,0.5435228753542207,0.07480395533930458,0.375,0.4982394366197183,0.5598165137614679,0.5714285714285714,1.0,184.0,0.45647712464577916,0.07480395533930456,0.0,0.42857142857142855,0.4401834862385321,0.5017605633802817,0.625
2017-ausopen-1152,0.0,1.0,Fabio Fognini,Feliciano Lopez,2.0,0.5097154753643304,0.07802219167846018,0.45454545454545453,0.4821304649548924,0.5097154753643304,0.5373004857737682,0.5648854961832062,2.0,0.4902845246356696,0.0780221916784601,0.4351145038167939,0.4626995142262318,0.4902845246356696,0.5178695350451076,0.5454545454545454
2017-ausopen-1152,1.0,0.0,Fabio Fognini,Feliciano Lopez,28.0,0.5573148530423024,0.05509520015836122,0.48148148148148145,0.526551724137931,0.5671590007930214,0.5714311334289813,0.75,28.0,0.44268514695769756,0.05509520015836122,0.25,0.42856886657101867,0.4328409992069786,0.47344827586206895,0.5185185185185185
2017-ausopen-1153,0.0,0.0,Ivo Karlovic,Horacio Zeballos,437.0,0.5018759462927139,0.03876922432311309,0.0,0.4835164835164835,0.5107913669064749,0.5149253731343284,0.8,437.0,0.49812405370728613,0.03876922432311309,0.2,0.48507462686567165,0.4892086330935252,0.5164835164835165,1.0
2017-ausopen-1153,0.0,1.0,Ivo Karlovic,Horacio Zeballos,4.0,0.489110722614444,0.016201360514063366,0.4727272727272727,0.48270695784662265,0.48611068242847,0.49251444719629134,0.5114942528735632,4.0,0.510889277385556,0.01620136051406335,0.4885057471264368,0.5074855528037087,0.51388931757153,0.5172930421533773,0.5272727272727272
2017-ausopen-1153,1.0,0.0,Ivo Karlovic,Horacio Zeballos,9.0,0.5061675880581732,0.013531039765329739,0.48554913294797686,0.4946808510638298,0.5135135135135135,0.5178571428571429,0.52,9.0,0.4938324119418267,0.013531039765329734,0.48,0.48214285714285715,0.4864864864864865,0.5053191489361702,0.5144508670520231
2017-ausopen-1154,0.0,0.0,Adam Pavlasek,Andrew Whittington,203.0,0.47543623185078554,0.08731858487843605,0.3333333333333333,0.4588659948864491,0.46923076923076923,0.4883181818181818,1.0,203.0,0.5245637681492146,0.08731858487843604,0.0,0.5116818181818181,0.5307692307692308,0.5411340051135509,0.6666666666666666
2017-ausopen-1154,0.0,1.0,Adam Pavlasek,Andrew Whittington,9.0,0.4334055487471999,0.04389033567169017,0.375,0.3888888888888889,0.45662100456621,0.4676258992805755,0.48031496062992124,9.0,0.5665944512528002,0.04389033567169019,0.5196850393700787,0.5323741007194245,0.54337899543379,0.6111111111111112,0.625
2017-ausopen-1154,1.0,0.0,Adam Pavlasek,Andrew Whittington,7.0,0.4822208135239584,0.013030496933736932,0.4716981132075472,0.47243788819875776,0.47468354430379744,0.49004329004329006,0.5042016806722689,7.0,0.5177791864760416,0.013030496933736932,0.4957983193277311,0.5099567099567099,0.5253164556962026,0.5275621118012422,0.5283018867924528
2017-ausopen-1155,0.0,0.0,Dmitry Tursunov,Radek Stepanek,174.0,0.42623707715390685,0.04779305497106148,0.0,0.41740169508229036,0.42946751612395784,0.4442028985507246,0.625,174.0,0.5737629228460933,0.04779305497106148,0.375,0.5557971014492754,0.5705324838760422,0.5825983049177097,1.0
2017-ausopen-1155,0.0,1.0,Dmitry Tursunov,Radek Stepanek,8.0,0.41184135678372935,0.038305436533961276,0.3793103448275862,0.39070048309178745,0.4,0.41335227272727276,0.5,8.0,0.5881586432162708,0.03830543653396128,0.5,0.5866477272727273,0.6,0.6092995169082126,0.6206896551724138
2017-ausopen-1155,1.0,0.0,Dmitry Tursunov,Radek Stepanek,4.0,0.42489319172300194,0.009503843187401483,0.4107142857142857,0.42410714285714285,0.42895962732919257,0.42974567619505166,0.430939226519337,4.0,0.5751068082769981,0.00950384318740149,0.569060773480663,0.5702543238049483,0.5710403726708074,0.5758928571428571,0.5892857142857143
2017-ausopen-1156,0.0,0.0,Reilly Opelka,David Goffin,278.0,0.46194861329244685,0.06473645327477763,0.3157894736842105,0.4506797259687433,0.4605350984536656,0.47750124440019914,1.0,278.0,0.5380513867075537,0.06473645327477764,0.0,0.522498755599801,0.5394649015463344,0.5493202740312567,0.6842105263157895
2017-ausopen-1156,0.0,1.0,Reilly Opelka,David Goffin,6.0,0.44652393675161717,0.044603548814129736,0.35714285714285715,0.45454763734152903,0.4606553147574819,0.46952678709278983,0.4756944444444444,6.0,0.5534760632483828,0.04460354881412978,0.5243055555555556,0.5304732129072101,0.5393446852425181,0.545452362658471,0.6428571428571429
2017-ausopen-1156,1.0,0.0,Reilly Opelka,David Goffin,8.0,0.47579061355894753,0.00669111327974325,0.46846846846846846,0.4694602272727273,0.4748209018120523,0.48298514424639916,0.48360655737704916,8.0,0.5242093864410524,0.006691113279743251,0.5163934426229508,0.5170148557536008,0.5251790981879478,0.5305397727272727,0.5315315315315315
2017-ausopen-1157,0.0,0.0,Grigor Dimitrov,Christopher O'Connell,178.0,0.580970317793768,0.07135295962953103,0.5263157894736842,0.5555555555555556,0.5675675675675675,0.5753142458100559,1.0,178.0,0.4190296822062323,0.071352959629531,0.0,0.42468575418994414,0.43243243243243246,0.4444444444444444,0.47368421052631576
2017-ausopen-1157,1.0,0.0,Grigor Dimitrov,Christopher O'Connell,13.0,0.5757418231041599,0.016790535039529805,0.5555555555555556,0.562962962962963,0.5732484076433121,0.5858585858585859,0.6086956521739131,13.0,0.42425817689584017,0.016790535039529805,0.391304347826087,0.41414141414141414,0.4267515923566879,0.43703703703703706,0.4444444444444444
2017-ausopen-1159,0.0,0.0,Radu Albot,Carlos Berlocq,290.0,0.4830967794006343,0.05955845702345273,0.4126984126984127,0.46331128565522944,0.48,0.48730426740084315,1.0,290.0,0.5169032205993657,0.05955845702345273,0.0,0.5126957325991568,0.52,0.5366887143447706,0.5873015873015873
2017-ausopen-1159,0.0,1.0,Radu Albot,Carlos Berlocq,9.0,0.454803673105297,0.02205205290143044,0.4262295081967213,0.43902439024390244,0.4485981308411215,0.46987951807228917,0.48788927335640137,9.0,0.545196326894703,0.022052052901430436,0.5121107266435986,0.5301204819277109,0.5514018691588785,0.5609756097560976,0.5737704918032787
2017-ausopen-1159,1.0,0.0,Radu Albot,Carlos Berlocq,12.0,0.4719402570503737,0.011718956383825665,0.44776119402985076,0.4660714285714286,0.47187054913752174,0.4783826164874552,0.48872180451127817,12.0,0.5280597429496262,0.011718956383825696,0.5112781954887218,0.5216173835125448,0.5281294508624782,0.5339285714285714,0.5522388059701493
2017-ausopen-1160,0.0,0.0,Blake Mott,Richard Gasquet,151.0,0.4497994981136215,0.06473008409418125,0.23076923076923078,0.4366642895346764,0.45081967213114754,0.474937343358396,1.0,151.0,0.5502005018863785,0.06473008409418124,0.0,0.525062656641604,0.5491803278688525,0.5633357104653236,0.7692307692307693
2017-ausopen-1160,0.0,1.0,Blake Mott,Richard Gasquet,8.0,0.4449278270539819,0.03622431527169382,0.375,0.4359386369148678,0.4426855212113628,0.4568693693693694,0.5,8.0,0.5550721729460182,0.03622431527169382,0.5,0.5431306306306307,0.5573144787886373,0.5640613630851322,0.625
2017-ausopen-1160,1.0,0.0,Blake Mott,Richard Gasquet,1.0,0.47560975609756095,,0.47560975609756095,0.47560975609756095,0.47560975609756095,0.47560975609756095,0.47560975609756095,1.0,0.524390243902439,,0.524390243902439,0.524390243902439,0.524390243902439,0.524390243902439,0.524390243902439
2017-ausopen-1162,0.0,0.0,Kyle Edmund,Santiago Giraldo,152.0,0.6165605733795333,0.085681712817931,0.5357142857142857,0.5648577612863327,0.5816430667176936,0.6347006651884701,1.0,152.0,0.3834394266204663,0.085681712817931,0.0,0.36529933481152993,0.4183569332823064,0.43514223871366725,0.4642857142857143
2017-ausopen-1162,0.0,1.0,Kyle Edmund,Santiago Giraldo,1.0,0.6190476190476191,,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,1.0,0.38095238095238093,,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093
2017-ausopen-1162,1.0,0.0,Kyle Edmund,Santiago Giraldo,10.0,0.6193769503286816,0.0750242537538329,0.5523809523809524,0.5727235438884332,0.5863548387096774,0.6478571428571429,0.8,10.0,0.38062304967131844,0.0750242537538329,0.2,0.35214285714285715,0.4136451612903226,0.42727645611156684,0.44761904761904764
2017-ausopen-1163,0.0,0.0,Denis Istomin,Ivan Dodig,212.0,0.5694766202492481,0.04603435734985704,0.42857142857142855,0.5414726531400034,0.5637414228963524,0.5882352941176471,1.0,212.0,0.43052337975075206,0.046034357349857044,0.0,0.4117647058823529,0.4362585771036475,0.45852734685999663,0.5714285714285714
2017-ausopen-1163,0.0,1.0,Denis Istomin,Ivan Dodig,11.0,0.5590366655746631,0.033529643000053254,0.5,0.5415650406504064,0.5522388059701493,0.5732813080639168,0.6190476190476191,11.0,0.44096333442533686,0.03352964300005325,0.38095238095238093,0.42671869193608325,0.44776119402985076,0.4584349593495935,0.5
2017-ausopen-1163,1.0,0.0,Denis Istomin,Ivan Dodig,9.0,0.5810457820024951,0.0484813435134029,0.5404040404040404,0.545,0.5492957746478874,0.6153846153846154,0.6666666666666666,9.0,0.4189542179975049,0.048481343513402914,0.3333333333333333,0.38461538461538464,0.4507042253521127,0.455,0.4595959595959596
2017-ausopen-1164,0.0,0.0,Fernando Verdasco,Novak Djokovic,179.0,0.3993229107460906,0.07903209571010326,0.0,0.3917306052855925,0.43037974683544306,0.4425170068027211,0.4649122807017544,179.0,0.6006770892539091,0.07903209571010326,0.5350877192982456,0.5574829931972789,0.569620253164557,0.6082693947144076,1.0
2017-ausopen-1164,0.0,1.0,Fernando Verdasco,Novak Djokovic,16.0,0.38405593128627596,0.08390076345448245,0.2,0.3399122807017544,0.42633647798742136,0.4392271662763466,0.45161290322580644,16.0,0.6159440687137238,0.08390076345448247,0.5483870967741935,0.5607728337236534,0.5736635220125785,0.6600877192982456,0.8
2017-ausopen-1164,1.0,0.0,Fernando Verdasco,Novak Djokovic,5.0,0.43154396705291614,0.004908716534198858,0.423728813559322,0.4303030303030303,0.43333333333333335,0.43373493975903615,0.43661971830985913,5.0,0.5684560329470838,0.004908716534198851,0.5633802816901409,0.5662650602409639,0.5666666666666667,0.5696969696969697,0.576271186440678
2017-ausopen-1201,0.0,0.0,Andy Murray,Andrey Rublev,127.0,0.5996828700827694,0.06646666719833702,0.0,0.5957446808510638,0.61,0.6198120326541812,0.8,127.0,0.40031712991723056,0.06646666719833702,0.2,0.3801879673458187,0.39,0.40425531914893614,1.0
2017-ausopen-1201,1.0,0.0,Andy Murray,Andrey Rublev,7.0,0.6162010996429935,0.010251786118329246,0.6041666666666666,0.6093362282878412,0.6132075471698113,0.6238656987295825,0.6296296296296297,7.0,0.38379890035700637,0.010251786118329224,0.37037037037037035,0.37613430127041747,0.3867924528301887,0.3906637717121588,0.3958333333333333
2017-ausopen-1202,0.0,0.0,Alex De Minaur,Sam Querrey,173.0,0.47242334906736067,0.06051471594537451,0.3988439306358382,0.4473684210526316,0.4774774774774775,0.4915254237288136,1.0,173.0,0.5275766509326393,0.06051471594537451,0.0,0.5084745762711864,0.5225225225225225,0.5526315789473685,0.6011560693641619
2017-ausopen-1202,0.0,1.0,Alex De Minaur,Sam Querrey,13.0,0.45498207269401125,0.036951396435665786,0.4036144578313253,0.4166666666666667,0.46774193548387094,0.4878048780487805,0.5,13.0,0.5450179273059887,0.0369513964356658,0.5,0.5121951219512195,0.532258064516129,0.5833333333333334,0.5963855421686747
2017-ausopen-1202,1.0,0.0,Alex De Minaur,Sam Querrey,3.0,0.48840492034684413,0.010042772411595752,0.4824561403508772,0.4826073805202662,0.4827586206896552,0.4913793103448276,0.5,3.0,0.5115950796531559,0.010042772411595784,0.5,0.5086206896551724,0.5172413793103449,0.5173926194797338,0.5175438596491229
2017-ausopen-1203,0.0,0.0,John Isner,Mischa Zverev,383.0,0.5203074997984453,0.03802489583646209,0.0,0.5075001875046876,0.5136186770428015,0.5259368148295794,0.7142857142857143,383.0,0.4796925002015546,0.038024895836462104,0.2857142857142857,0.47406318517042056,0.48638132295719844,0.4924998124953124,1.0
2017-ausopen-1203,0.0,1.0,John Isner,Mischa Zverev,16.0,0.5115226224189745,0.012050799075042995,0.491566265060241,0.5039201381039479,0.5135531135531135,0.5183730851270119,0.5319148936170213,16.0,0.48847737758102544,0.012050799075042997,0.46808510638297873,0.48162691487298814,0.48644688644688644,0.49607986189605213,0.5084337349397591
2017-ausopen-1203,1.0,0.0,John Isner,Mischa Zverev,17.0,0.5240586192404985,0.021838132535090777,0.5059880239520959,0.5132743362831859,0.5155555555555555,0.5214285714285715,0.5833333333333334,17.0,0.4759413807595015,0.02183813253509078,0.4166666666666667,0.4785714285714286,0.48444444444444446,0.48672566371681414,0.4940119760479042
2017-ausopen-1204,0.0,0.0,Malek Jaziri,Alexander Bublik,152.0,0.5863012742676563,0.05523017676363403,0.515625,0.566566265060241,0.5799408284023668,0.5938087406015038,1.0,152.0,0.4136987257323433,0.05523017676363401,0.0,0.4061912593984962,0.4200591715976331,0.43343373493975906,0.484375
2017-ausopen-1204,0.0,1.0,Malek Jaziri,Alexander Bublik,10.0,0.5585756826041252,0.0164551217161683,0.5333333333333333,0.5465822925958965,0.5608076563958917,0.5721606182795699,0.5774647887323944,10.0,0.44142431739587484,0.016455121716168288,0.4225352112676056,0.4278393817204301,0.4391923436041083,0.4534177074041035,0.4666666666666667
2017-ausopen-1204,1.0,0.0,Malek Jaziri,Alexander Bublik,12.0,0.5779494044986279,0.03147953885627992,0.5,0.570995670995671,0.5828761755485894,0.5944353070175439,0.625,12.0,0.4220505955013722,0.03147953885627993,0.375,0.4055646929824561,0.41712382445141066,0.429004329004329,0.5
2017-ausopen-1205,0.0,0.0,Tomas Berdych,Ryan Harrison,186.0,0.5577707865534095,0.09012356339000388,0.0,0.5621091679915209,0.5749015748031496,0.594192216981132,0.6338028169014085,186.0,0.44222921344659055,0.09012356339000387,0.36619718309859156,0.40580778301886794,0.42509842519685037,0.43789083200847906,1.0
2017-ausopen-1205,0.0,1.0,Tomas Berdych,Ryan Harrison,3.0,0.5662892851028444,0.0016805059918416861,0.5649717514124294,0.5653430185633576,0.5657142857142857,0.566948051948052,0.5681818181818182,3.0,0.43371071489715557,0.0016805059918416547,0.4318181818181818,0.433051948051948,0.4342857142857143,0.43465698143664244,0.4350282485875706
2017-ausopen-1205,1.0,0.0,Tomas Berdych,Ryan Harrison,15.0,0.5922328747889141,0.01880649629671626,0.5628415300546448,0.5783625730994152,0.5961538461538461,0.6081691297208538,0.6170212765957447,15.0,0.4077671252110859,0.018806496296716258,0.3829787234042553,0.39183087027914615,0.40384615384615385,0.4216374269005848,0.4371584699453552
2017-ausopen-1206,0.0,0.0,Noah Rubin,Roger Federer,200.0,0.4441585782639775,0.059765631010735384,0.14285714285714285,0.43407196138657306,0.4492088970419629,0.4634463922764228,1.0,200.0,0.5558414217360225,0.05976563101073537,0.0,0.5365536077235773,0.5507911029580371,0.5659280386134269,0.8571428571428571
2017-ausopen-1206,0.0,1.0,Noah Rubin,Roger Federer,8.0,0.4378878392109081,0.02052173750788079,0.40625,0.4255050505050505,0.43586601307189543,0.4490248226950354,0.46774193548387094,8.0,0.5621121607890919,0.02052173750788081,0.532258064516129,0.5509751773049646,0.5641339869281046,0.5744949494949495,0.59375
2017-ausopen-1206,1.0,0.0,Noah Rubin,Roger Federer,6.0,0.45380982580630286,0.0161809149758044,0.4298245614035088,0.4469944948668353,0.4513624306727755,0.4674862852664577,0.47191011235955055,6.0,0.5461901741936971,0.016180914975804397,0.5280898876404494,0.5325137147335424,0.5486375693272245,0.5530055051331647,0.5701754385964912
2017-ausopen-1207,0.0,0.0,Lukas Lacko,Dudi Sela,193.0,0.43253725603369486,0.09030504852980756,0.0,0.39655172413793105,0.4603174603174603,0.5060240963855421,0.5231481481481481,193.0,0.5674627439663054,0.0903050485298076,0.47685185185185186,0.4939759036144578,0.5396825396825397,0.603448275862069,1.0
2017-ausopen-1207,0.0,1.0,Lukas Lacko,Dudi Sela,12.0,0.41280404089634687,0.08616303271756427,0.25,0.3480263157894737,0.4286821705426357,0.47611336889340444,0.5135135135135135,12.0,0.5871959591036531,0.08616303271756426,0.4864864864864865,0.5238866311065956,0.5713178294573643,0.6519736842105264,0.75
2017-ausopen-1207,1.0,0.0,Lukas Lacko,Dudi Sela,11.0,0.4754017272989326,0.034392511946359,0.43037974683544306,0.4438787185354691,0.4701492537313433,0.5113954672778203,0.5166666666666667,11.0,0.5245982727010674,0.034392511946358985,0.48333333333333334,0.48860453272217974,0.5298507462686567,0.5561212814645309,0.569620253164557
2017-ausopen-1208,0.0,0.0,Jeremy Chardy,Kei Nishikori,155.0,0.4387669901195017,0.05826260757687718,0.25,0.4361305361305361,0.44571428571428573,0.45254182754182753,1.0,155.0,0.5612330098804984,0.05826260757687718,0.0,0.5474581724581724,0.5542857142857143,0.5638694638694639,0.75
2017-ausopen-1208,0.0,1.0,Jeremy Chardy,Kei Nishikori,18.0,0.438397430258017,0.03075168980999926,0.3333333333333333,0.4361859838274933,0.44676632627995927,0.45454712137880454,0.4639175257731959,18.0,0.561602569741983,0.030751689809999254,0.5360824742268041,0.5454528786211955,0.5532336737200407,0.5638140161725067,0.6666666666666666
2017-ausopen-1208,1.0,0.0,Jeremy Chardy,Kei Nishikori,9.0,0.44945459893404255,0.009571374424662922,0.43478260869565216,0.4426229508196721,0.453125,0.4576271186440678,0.45977011494252873,9.0,0.5505454010659574,0.00957137442466292,0.5402298850574713,0.5423728813559322,0.546875,0.5573770491803278,0.5652173913043478
2017-ausopen-1209,0.0,0.0,Stan Wawrinka,Steve Johnson,165.0,0.5716762311269586,0.06000087290070866,0.5,0.55,0.5555555555555556,0.5681818181818182,1.0,165.0,0.4283237688730414,0.060000872900708664,0.0,0.4318181818181818,0.4444444444444444,0.45,0.5
2017-ausopen-1209,0.0,1.0,Stan Wawrinka,Steve Johnson,5.0,0.5439511921474931,0.003177101215328578,0.5396825396825397,0.5426356589147286,0.5433070866141733,0.5465116279069767,0.5476190476190477,5.0,0.45604880785250684,0.0031771012153285517,0.4523809523809524,0.45348837209302323,0.4566929133858268,0.4573643410852713,0.4603174603174603
2017-ausopen-1209,1.0,0.0,Stan Wawrinka,Steve Johnson,11.0,0.5659027999256238,0.02253693449860892,0.5405405405405406,0.5536267138434321,0.5555555555555556,0.576875,0.6060606060606061,11.0,0.4340972000743763,0.02253693449860894,0.3939393939393939,0.423125,0.4444444444444444,0.4463732861565679,0.4594594594594595
2017-ausopen-1210,0.0,0.0,Paolo Lorenzi,Viktor Troicki,287.0,0.46577259855889164,0.06824960975535871,0.2857142857142857,0.45731072437899745,0.48201438848920863,0.4911230171236474,1.0,287.0,0.5342274014411081,0.06824960975535871,0.0,0.5088769828763526,0.5179856115107914,0.5426892756210024,0.7142857142857143
2017-ausopen-1210,0.0,1.0,Paolo Lorenzi,Viktor Troicki,11.0,0.45860255693509955,0.05769232286921969,0.3333333333333333,0.4773174189417844,0.4798206278026906,0.48393548387096774,0.49825783972125437,11.0,0.5413974430649006,0.057692322869219693,0.5017421602787456,0.5160645161290323,0.5201793721973094,0.5226825810582156,0.6666666666666666
2017-ausopen-1210,1.0,0.0,Paolo Lorenzi,Viktor Troicki,16.0,0.4870947641268213,0.020048703204818167,0.42857142857142855,0.48550687895074873,0.48968678380443087,0.5,0.509090909090909,16.0,0.5129052358731787,0.02004870320481816,0.4909090909090909,0.5,0.5103132161955691,0.5144931210492513,0.5714285714285714
2017-ausopen-1211,0.0,0.0,Diego Schwartzman,Steve Darcis,214.0,0.45646275053452373,0.055606795017587925,0.0,0.44029411764705884,0.47206952904471844,0.482585892368501,0.6,214.0,0.5435372494654764,0.05560679501758791,0.4,0.517414107631499,0.5279304709552815,0.5597058823529413,1.0
2017-ausopen-1211,0.0,1.0,Diego Schwartzman,Steve Darcis,10.0,0.4494306581596305,0.03517778627699658,0.38461538461538464,0.43938734030197446,0.45305029642379036,0.47460240181759167,0.4898989898989899,10.0,0.5505693418403694,0.0351777862769966,0.51010101010101,0.5253975981824084,0.5469497035762096,0.5606126596980257,0.6153846153846154
2017-ausopen-1211,1.0,0.0,Diego Schwartzman,Steve Darcis,8.0,0.4793344160737846,0.010781115872254296,0.4634146341463415,0.47080327868852456,0.48225522275358673,0.4856243154435926,0.49473684210526314,8.0,0.5206655839262154,0.010781115872254306,0.5052631578947369,0.5143756845564075,0.5177447772464133,0.5291967213114754,0.5365853658536586
2017-ausopen-1212,0.0,0.0,Andreas Seppi,Nick Kyrgios,299.0,0.4370502982828824,0.09840089161294815,0.0,0.4319584736251403,0.46226415094339623,0.4975960982825971,0.5086206896551724,299.0,0.5629497017171177,0.09840089161294814,0.49137931034482757,0.5024039017174029,0.5377358490566038,0.5680415263748597,1.0
2017-ausopen-1212,0.0,1.0,Andreas Seppi,Nick Kyrgios,10.0,0.40094596664321447,0.1519996094134922,0.0,0.37784090909090906,0.4427786106946527,0.4964234239043399,0.49809885931558934,10.0,0.5990540333567855,0.15199960941349216,0.5019011406844106,0.5035765760956601,0.5572213893053474,0.6221590909090909,1.0
2017-ausopen-1212,1.0,0.0,Andreas Seppi,Nick Kyrgios,12.0,0.44783421062414686,0.07229676814668608,0.2777777777777778,0.3967741935483871,0.4822604748989871,0.5019213740330477,0.5035714285714286,12.0,0.552165789375853,0.07229676814668608,0.49642857142857144,0.4980786259669524,0.5177395251010128,0.603225806451613,0.7222222222222222
2017-ausopen-1213,0.0,0.0,Jo Wilfried Tsonga,Dusan Lajovic,145.0,0.6343887437663234,0.06961078633342893,0.5714285714285714,0.6,0.6206896551724138,0.6344086021505376,1.0,145.0,0.36561125623367674,0.06961078633342896,0.0,0.3655913978494624,0.3793103448275862,0.4,0.42857142857142855
2017-ausopen-1213,0.0,1.0,Jo Wilfried Tsonga,Dusan Lajovic,4.0,0.6063896765095728,0.013346679442392269,0.5875,0.6017930327868852,0.6106181380658746,0.615214781788562,0.616822429906542,4.0,0.39361032349042724,0.013346679442392281,0.38317757009345793,0.3847852182114379,0.38938186193412544,0.39820696721311477,0.4125
2017-ausopen-1213,1.0,0.0,Jo Wilfried Tsonga,Dusan Lajovic,15.0,0.6267809077038625,0.04022805798171412,0.5902777777777778,0.5965063565585887,0.6239316239316239,0.6389961389961389,0.75,15.0,0.3732190922961376,0.04022805798171412,0.25,0.361003861003861,0.37606837606837606,0.40349364344141125,0.4097222222222222
2017-ausopen-1214,0.0,0.0,Karen Khachanov,Jack Sock,194.0,0.43433734894746767,0.08366098298284229,0.0,0.44670690261338336,0.45454545454545453,0.4606371969248965,0.48598130841121495,194.0,0.5656626510525322,0.08366098298284225,0.514018691588785,0.5393628030751034,0.5454545454545454,0.5532930973866167,1.0
2017-ausopen-1214,0.0,1.0,Karen Khachanov,Jack Sock,15.0,0.41648512878733085,0.08572218893693191,0.2,0.4268092105263158,0.4521276595744681,0.4599963550209586,0.46601941747572817,15.0,0.5835148712126693,0.08572218893693193,0.5339805825242718,0.5400036449790413,0.5478723404255319,0.5731907894736843,0.8
2017-ausopen-1214,1.0,0.0,Karen Khachanov,Jack Sock,9.0,0.45611483605113595,0.013561638424312626,0.42857142857142855,0.45222929936305734,0.4550561797752809,0.4603174603174603,0.4774774774774775,9.0,0.5438851639488641,0.013561638424312619,0.5225225225225225,0.5396825396825397,0.5449438202247191,0.5477707006369427,0.5714285714285714
2017-ausopen-1215,0.0,0.0,Bernard Tomic,Victor Estrella Burgos,285.0,0.5373684146150913,0.06333727010586991,0.475,0.5137254901960784,0.5255474452554745,0.5376344086021505,1.0,285.0,0.4626315853849085,0.0633372701058699,0.0,0.46236559139784944,0.4744525547445255,0.48627450980392156,0.525
