,,,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct
,,,count,mean,std,min,25%,50%,75%,max
player1,P1BreakPoint,P2BreakPoint,,,,,,,,
Federico Delbonis,0.0,0.0,2228.0,0.4544389773605309,0.08377415726686345,0.0,0.425531914893617,0.4712708840497549,0.5,1.0
Federico Delbonis,0.0,1.0,136.0,0.44534562014058876,0.0672590671455248,0.0,0.4154822561902208,0.4590290927870546,0.4853174603174603,0.5405405405405406
Federico Delbonis,1.0,0.0,62.0,0.5018187273500789,0.05086488292668742,0.3389830508474576,0.48312146892655367,0.5,0.5149570919689119,0.6666666666666666
Federico Gaio,0.0,0.0,234.0,0.46568004036304356,0.08483496556613433,0.0,0.4770104895104895,0.48760330578512395,0.4938013327134666,0.514792899408284
Federico Gaio,0.0,1.0,13.0,0.46480663979609904,0.1068562268587294,0.1111111111111111,0.4830508474576271,0.49029126213592233,0.4973544973544973,0.5141242937853108
Federico Gaio,1.0,0.0,7.0,0.4752867330979252,0.06352823452609394,0.3333333333333333,0.4883175019106889,0.49065420560747663,0.5058823529411764,0.5146198830409356
Feliciano Lopez,0.0,0.0,7423.0,0.4958344724475086,0.08560037948468109,0.0,0.46542329652493986,0.5,0.5244926641985466,1.0
Feliciano Lopez,0.0,1.0,306.0,0.46212341821611913,0.06597816303965584,0.0,0.42857142857142855,0.47650583412172814,0.5037386665192393,0.6181818181818182
Feliciano Lopez,1.0,0.0,272.0,0.5152396827862542,0.06597914320361073,0.2972972972972973,0.4710953346855984,0.5116294775514615,0.5507054392236976,0.8888888888888888
Felix Auger Aliassime,0.0,0.0,2958.0,0.5277059210815822,0.08296457357423555,0.0,0.4980119049493725,0.5146628826969384,0.5471698113207547,1.0
Felix Auger Aliassime,0.0,1.0,109.0,0.4904843133233129,0.053560766619629566,0.3076923076923077,0.46551724137931033,0.4980544747081712,0.5084745762711864,0.6829268292682927
Felix Auger Aliassime,1.0,0.0,139.0,0.5487638874557695,0.07054922353736161,0.34375,0.5090257412838057,0.5294117647058824,0.5885579937304075,0.8
Fernando Gonzalez,0.0,0.0,137.0,0.4199289988253494,0.06656661021424827,0.2,0.39473684210526316,0.4166666666666667,0.42857142857142855,1.0
Fernando Gonzalez,0.0,1.0,8.0,0.4060300469792925,0.013724935328358147,0.38596491228070173,0.3948714202220924,0.4101010101010101,0.41451233842538193,0.423728813559322
Fernando Gonzalez,1.0,0.0,3.0,0.4420842861209833,0.002113381501931045,0.44036697247706424,0.4409042069592528,0.44144144144144143,0.4429429429429429,0.4444444444444444
Fernando Verdasco,0.0,0.0,6568.0,0.5189207987709316,0.07488948521649699,0.0,0.48739495798319327,0.5106382978723404,0.5416666666666666,1.0
Fernando Verdasco,0.0,1.0,305.0,0.5010301347089213,0.055311524668549994,0.2,0.47580645161290325,0.5,0.5265306122448979,0.6923076923076923
Fernando Verdasco,1.0,0.0,308.0,0.5467424024790638,0.07664498240137776,0.423728813559322,0.5,0.5305235137533275,0.5769230769230769,1.0
Filip Krajinovic,0.0,0.0,1579.0,0.4864530247451323,0.08941152611388078,0.0,0.45454545454545453,0.48535564853556484,0.5172413793103449,1.0
Filip Krajinovic,0.0,1.0,71.0,0.47549596764008656,0.09793116964479145,0.0,0.4440695472542606,0.4742857142857143,0.5062509767151118,0.6818181818181818
Filip Krajinovic,1.0,0.0,58.0,0.5104290387015304,0.0839719867724587,0.38095238095238093,0.4441543126684636,0.48079710144927534,0.5961025982678214,0.75
Filippo Volandri,0.0,0.0,576.0,0.4629872885248952,0.07755509814418941,0.0,0.41878102592388305,0.4876695250258469,0.502156282797443,0.75
Filippo Volandri,0.0,1.0,33.0,0.45569143763379544,0.07879263932563046,0.1111111111111111,0.44,0.47619047619047616,0.49246231155778897,0.5333333333333333
Filippo Volandri,1.0,0.0,28.0,0.49489907841440967,0.048554135872368474,0.3333333333333333,0.48234126984126985,0.49408934707903784,0.5159736308316429,0.6
Flavio Cipolla,0.0,0.0,341.0,0.453738399244449,0.06182196538818719,0.0,0.425531914893617,0.45588235294117646,0.47368421052631576,1.0
Flavio Cipolla,0.0,1.0,18.0,0.4239679355695024,0.03498026190038064,0.367816091954023,0.39166666666666666,0.43266740658527564,0.4510125889436234,0.4696969696969697
Flavio Cipolla,1.0,0.0,20.0,0.43846872051349156,0.03352804934942886,0.3763440860215054,0.41514396456256925,0.4448499594484996,0.4652755654667091,0.47674418604651164
Florent Serra,0.0,0.0,326.0,0.4708649442644431,0.14875607215842432,0.0,0.4016518275538894,0.42339054382850005,0.4827586206896552,1.0
Florent Serra,0.0,1.0,18.0,0.43655782576841046,0.06000661484557372,0.3684210526315789,0.40034013605442176,0.41901457321304647,0.45262605042016807,0.625
Florent Serra,1.0,0.0,10.0,0.6049786220051183,0.18466988251754718,0.4051724137931034,0.4447983014861996,0.5942487616951018,0.7777777777777778,0.8
Florian Mayer,0.0,0.0,1978.0,0.47322084110433615,0.08446785928886426,0.0,0.4482758620689655,0.47187054913752174,0.49960815047021945,1.0
Florian Mayer,0.0,1.0,107.0,0.448249842806271,0.06443850707506375,0.0,0.4351034814695973,0.4576271186440678,0.48257080610021785,0.6071428571428571
Florian Mayer,1.0,0.0,69.0,0.5013390209212973,0.07551714354673326,0.25,0.46601941747572817,0.49047619047619045,0.5294117647058824,0.75
Frances Tiafoe,0.0,0.0,3212.0,0.4949304868447527,0.08467180748732779,0.0,0.4638507742326555,0.4887640449438202,0.5303030303030303,1.0
Frances Tiafoe,0.0,1.0,139.0,0.47264078813078936,0.057710304496774674,0.2727272727272727,0.43494855625622303,0.47715736040609136,0.5050549236900943,0.66
Frances Tiafoe,1.0,0.0,117.0,0.5323973043596342,0.07427083932384937,0.4051724137931034,0.4860335195530726,0.5223880597014925,0.55,0.7857142857142857
Frank Dancevic,0.0,0.0,625.0,0.46343701467389364,0.06258333989767531,0.0,0.437125748502994,0.48,0.5,1.0
Frank Dancevic,0.0,1.0,36.0,0.43283962751036165,0.05681910016663224,0.2727272727272727,0.4222790948275862,0.43779761904761905,0.4526802656546489,0.5096774193548387
Frank Dancevic,1.0,0.0,23.0,0.4777829115741638,0.03767017136538619,0.39285714285714285,0.44786096256684493,0.4955357142857143,0.5013227513227514,0.5227272727272727
Frederico Gil,0.0,0.0,338.0,0.4590587896137942,0.09370346891840214,0.0,0.4175,0.45588235294117646,0.475,1.0
Frederico Gil,0.0,1.0,18.0,0.4599578519949569,0.08719195637604235,0.3333333333333333,0.39246972392814095,0.4582670906200318,0.4801268621973929,0.65
Frederico Gil,1.0,0.0,13.0,0.4707659052009347,0.1066913535975217,0.3673469387755102,0.4166666666666667,0.45774647887323944,0.48128342245989303,0.8
Gael Monfils,0.0,0.0,9374.0,0.5133930639917599,0.07880967636942686,0.0,0.4791666666666667,0.512396694214876,0.5474452554744526,1.0
Gael Monfils,0.0,1.0,396.0,0.48807422987674337,0.05612755326229683,0.2,0.45501567398119125,0.48681727904667327,0.523905529953917,0.6875
Gael Monfils,1.0,0.0,520.0,0.5331424391922572,0.05865691856646254,0.3333333333333333,0.49957627118644066,0.5308895692656126,0.5642806267806267,1.0
Gastao Elias,0.0,0.0,797.0,0.46248516633174525,0.10157350452310605,0.0,0.448,0.4876325088339223,0.5104166666666666,0.7058823529411765
Gastao Elias,0.0,1.0,57.0,0.438316953829869,0.08346472595973253,0.2,0.43478260869565216,0.4523809523809524,0.4868913857677903,0.603448275862069
Gastao Elias,1.0,0.0,32.0,0.5092927616211778,0.05109810626358649,0.44166666666666665,0.46661884564204925,0.4941347451468909,0.5501792114695341,0.6190476190476191
Gerald Melzer,0.0,0.0,204.0,0.5196946361129977,0.10780918856677972,0.45714285714285713,0.4666666666666667,0.4848819497334349,0.528781512605042,1.0
Gerald Melzer,0.0,1.0,8.0,0.49535700800473204,0.03253691362650025,0.46153846153846156,0.46661346419553096,0.49477217697556675,0.5123514696685428,0.5555555555555556
Gerald Melzer,1.0,0.0,2.0,0.7755102040816326,0.3174765140021234,0.5510204081632653,0.6632653061224489,0.7755102040816326,0.8877551020408163,1.0
Gianluca Mager,0.0,0.0,195.0,0.47645820172888803,0.06816154243545586,0.0,0.4715467498822421,0.4788732394366197,0.49082491582491583,0.6363636363636364
Gianluca Mager,0.0,1.0,7.0,0.4783434104079311,0.00817488173782787,0.4689265536723164,0.4701426024955437,0.48214285714285715,0.4852813852813853,0.4864864864864865
Gilles Muller,0.0,0.0,2653.0,0.5124228706282702,0.07888307139475637,0.0,0.48936170212765956,0.510989010989011,0.5327868852459017,1.0
Gilles Muller,0.0,1.0,93.0,0.4807345917515838,0.04791274972036625,0.3333333333333333,0.4556213017751479,0.4962962962962963,0.511326860841424,0.5714285714285714
Gilles Muller,1.0,0.0,90.0,0.5285337183255674,0.048001371802794665,0.41379310344827586,0.507328722002635,0.5168673330304407,0.5597849462365592,0.7142857142857143
Gilles Simon,0.0,0.0,7697.0,0.49038885275919275,0.08646670719458244,0.0,0.45023696682464454,0.4972375690607735,0.5327102803738317,1.0
Gilles Simon,0.0,1.0,396.0,0.46880478796165415,0.0751940006068988,0.0,0.43333333333333335,0.4729396884569298,0.516583885209713,0.6470588235294118
Gilles Simon,1.0,0.0,396.0,0.5156219992369648,0.06581901927476054,0.34615384615384615,0.4747314921365554,0.5130474245518493,0.5510605817130001,0.875
Go Soeda,0.0,0.0,1306.0,0.4440602981119341,0.0891823167711858,0.0,0.42105263157894735,0.45913782635094114,0.49203149001536095,1.0
Go Soeda,0.0,1.0,56.0,0.4125595587680739,0.08635022834966281,0.2,0.35783783783783785,0.429983660130719,0.4632936507936508,0.5833333333333334
Go Soeda,1.0,0.0,49.0,0.48587422980851547,0.055330546938322143,0.3305785123966942,0.4473684210526316,0.48333333333333334,0.5217391304347826,0.6666666666666666
Grega Zemlja,0.0,0.0,882.0,0.4863408353894138,0.09396745235383427,0.0,0.4483690587138863,0.4851274489151043,0.5192103109656301,1.0
Grega Zemlja,0.0,1.0,59.0,0.46389207363247215,0.05364013679969566,0.29545454545454547,0.4441848390446521,0.465,0.4864360682032149,0.6428571428571429
Grega Zemlja,1.0,0.0,34.0,0.5137736116110501,0.10663648731306855,0.375,0.44897285399853265,0.4883720930232558,0.5270282265222794,0.875
Gregoire Barrere,0.0,0.0,632.0,0.4832914017661536,0.07988451055425641,0.0,0.42424242424242425,0.5133137260050944,0.525,1.0
Gregoire Barrere,0.0,1.0,31.0,0.4482183088497412,0.07121998403294294,0.29411764705882354,0.3989795918367347,0.4375,0.5164120684968742,0.536723163841808
Gregoire Barrere,1.0,0.0,26.0,0.5037768635673923,0.05154880108801099,0.4117647058823529,0.47164502164502164,0.5195436580102325,0.5260597993037067,0.6363636363636364
Grigor DiMitrov,0.0,0.0,240.0,0.4910965498093514,0.06210746980994613,0.0,0.4710664028845847,0.4899494949494949,0.5248670212765958,0.6363636363636364
Grigor DiMitrov,0.0,1.0,23.0,0.49673125577193905,0.031519417385733856,0.4166666666666667,0.47213622291021673,0.49122807017543857,0.5232997091404171,0.5394736842105263
Grigor DiMitrov,1.0,0.0,12.0,0.4978687626804315,0.030066498413550902,0.4482758620689655,0.47450726141078836,0.48959115039328494,0.5290920716112533,0.5333333333333333
Grigor Dimitrov,0.0,0.0,7504.0,0.5336376283814158,0.08711162468514111,0.0,0.4878048780487805,0.5260416666666666,0.574468085106383,1.0
Grigor Dimitrov,0.0,1.0,324.0,0.4997048542813929,0.06503495006386253,0.25,0.47163072776280324,0.5,0.5410473794371975,0.671875
Grigor Dimitrov,1.0,0.0,368.0,0.5556638712052767,0.06980341506679327,0.36,0.505320685670262,0.5579159212880143,0.5952380952380952,0.875
Guido Andreozzi,0.0,0.0,918.0,0.48534012727343806,0.081813440746315,0.0,0.4820894991462721,0.5021930246426716,0.5178254812563323,1.0
Guido Andreozzi,0.0,1.0,36.0,0.4592156739652827,0.08242045996490623,0.2,0.4094850008670019,0.4849624060150376,0.5152243589743589,0.5333333333333333
Guido Andreozzi,1.0,0.0,24.0,0.5307327314614941,0.043378186918647664,0.497737556561086,0.5099009900990099,0.5225576662143826,0.5289787234042553,0.6666666666666666
Guido Pella,0.0,0.0,2452.0,0.4657968502422053,0.07611318770243691,0.0,0.4519230769230769,0.474499799919968,0.4889867841409692,1.0
Guido Pella,0.0,1.0,132.0,0.4386264706139925,0.07108245602261686,0.125,0.4090909090909091,0.4577609277430865,0.4793388429752066,0.5217391304347826
Guido Pella,1.0,0.0,102.0,0.49800532276929466,0.03661536961431486,0.42857142857142855,0.47619047619047616,0.4868993135011442,0.5106382978723404,0.6305732484076433
Guillaume Rufin,0.0,0.0,358.0,0.4263724066715175,0.07916808849436652,0.0,0.4117647058823529,0.4482758620689655,0.46716917922948076,0.5454545454545454
Guillaume Rufin,0.0,1.0,36.0,0.44027438176933864,0.062207213366904233,0.2,0.41908764088612516,0.4588459226607894,0.4678273115773116,0.5
Guillaume Rufin,1.0,0.0,12.0,0.45841766725140515,0.032114641936811274,0.4065934065934066,0.4232757855494408,0.47849213691026826,0.4812686567164179,0.49019607843137253
Guillermo Garcia Lopez,0.0,0.0,928.0,0.5031663449198219,0.10264170408229373,0.0,0.46153846153846156,0.4944749694749695,0.55,1.0
Guillermo Garcia Lopez,0.0,1.0,45.0,0.48092888855388394,0.06959098663190218,0.2,0.4444444444444444,0.47058823529411764,0.5416666666666666,0.574468085106383
Guillermo Garcia Lopez,1.0,0.0,55.0,0.5194780091288185,0.08383741718426108,0.3125,0.47018122722348077,0.5272727272727272,0.5500138927479856,1.0
Guillermo Garcia-Lopez,0.0,0.0,2671.0,0.47869092347699255,0.10160906847793585,0.0,0.4452839872262774,0.4927536231884058,0.5277777777777778,1.0
Guillermo Garcia-Lopez,0.0,1.0,130.0,0.4364195714188508,0.09447041336223073,0.0,0.3889620364274742,0.4578972246606793,0.5,0.6071428571428571
Guillermo Garcia-Lopez,1.0,0.0,113.0,0.516550186998597,0.0680323422973971,0.3333333333333333,0.47639484978540775,0.5154185022026432,0.5432098765432098,0.7272727272727273
Henri Laaksonen,0.0,0.0,1139.0,0.480446257850102,0.05990565294082994,0.0,0.4550581376928682,0.47770700636942676,0.5,1.0
Henri Laaksonen,0.0,1.0,43.0,0.47255790020009436,0.03158219614046665,0.4166666666666667,0.44885703215807826,0.46107784431137727,0.49135802469135803,0.5545454545454546
Henri Laaksonen,1.0,0.0,29.0,0.49496967176085993,0.0319517702042141,0.45222929936305734,0.46445497630331756,0.48936170212765956,0.5116279069767442,0.573170731707317
Hiroki Moriya,0.0,0.0,250.0,0.504752883717065,0.04717815192955604,0.0,0.48873236461941366,0.4947911014650027,0.5174222329394743,0.8
Hiroki Moriya,0.0,1.0,15.0,0.49347437315326864,0.011170503540281733,0.475,0.48558491193087405,0.48880597014925375,0.5035211267605634,0.5086206896551724
Hiroki Moriya,1.0,0.0,11.0,0.505973573810632,0.015412369412061453,0.4841628959276018,0.49324324324324326,0.509090909090909,0.5136566332218506,0.53125
Horacio Zeballos,0.0,0.0,1243.0,0.48549172613870756,0.08988992187457386,0.0,0.4658312577833126,0.503448275862069,0.5217391304347826,1.0
Horacio Zeballos,0.0,1.0,56.0,0.4340225074865477,0.08244120032570845,0.2,0.39238961375615655,0.44802867383512546,0.4986842105263158,0.5658914728682171
Horacio Zeballos,1.0,0.0,45.0,0.5059597291605802,0.050645415769639206,0.34,0.5,0.5094339622641509,0.5346534653465347,0.5782312925170068
Hubert Hurkacz,0.0,0.0,1917.0,0.5346193478172988,0.08144383970725762,0.0,0.49586776859504134,0.5287356321839081,0.5619047619047619,1.0
Hubert Hurkacz,0.0,1.0,54.0,0.4997805608329031,0.054531242579547876,0.25,0.4834925048355899,0.5188832487309645,0.5235104091888012,0.574468085106383
Hubert Hurkacz,1.0,0.0,90.0,0.5581808365137415,0.05857707111733247,0.45161290322580644,0.5275488400488401,0.5555555555555556,0.5737082066869301,0.8
Hugo Dellien,0.0,0.0,521.0,0.408477132367035,0.06139750973771939,0.0,0.3918918918918919,0.41721854304635764,0.4378698224852071,0.5454545454545454
Hugo Dellien,0.0,1.0,38.0,0.40409708760366786,0.055288319562855986,0.2,0.39716981132075474,0.41935483870967744,0.4355540293040293,0.4642857142857143
Hugo Dellien,1.0,0.0,26.0,0.42658385737469773,0.03753493309062755,0.36,0.3985551485551485,0.4217687074829932,0.46278825995807127,0.4722222222222222
Hyeon Chung,0.0,0.0,1186.0,0.4552082874036217,0.10479696024069347,0.0,0.4177687511808048,0.4640269151138716,0.49168046311625685,1.0
Hyeon Chung,0.0,1.0,54.0,0.4339989002008546,0.07594166665290163,0.2,0.3972972972972973,0.43504928806133625,0.48239170901041406,0.631578947368421
Hyeon Chung,1.0,0.0,52.0,0.505774717760741,0.09277399189648977,0.2916666666666667,0.4736477115117892,0.49418526031102095,0.540625,0.7142857142857143
Igor Andreev,0.0,0.0,732.0,0.4880923119559759,0.062483301651804574,0.3125,0.46153846153846156,0.4804172205747009,0.5105543113101904,1.0
Igor Andreev,0.0,1.0,19.0,0.46911266453867634,0.040011847556765845,0.35714285714285715,0.4601010101010101,0.47126436781609193,0.49395609053149103,0.5328947368421053
Igor Andreev,1.0,0.0,21.0,0.515635899860119,0.05841847129191155,0.4090909090909091,0.4896265560165975,0.49823321554770317,0.5517241379310345,0.6666666666666666
Igor Sijsling,0.0,0.0,402.0,0.3808843846021158,0.10901289136062066,0.0,0.32841151385927503,0.4102584919140092,0.4493974922651034,0.625
Igor Sijsling,0.0,1.0,32.0,0.3529789952854161,0.09522265276884291,0.125,0.30661764705882355,0.3732773109243698,0.42924107142857143,0.5
Igor Sijsling,1.0,0.0,6.0,0.46396377995642696,0.03777930445634947,0.4,0.4505208333333333,0.4696691176470588,0.49264705882352944,0.5
Illya Marchenko,0.0,0.0,883.0,0.43447096999474033,0.06277193748463109,0.0,0.41277122469783023,0.44155844155844154,0.4630604288499025,0.75
Illya Marchenko,0.0,1.0,46.0,0.4269874017721088,0.04515997344496172,0.2,0.4117647058823529,0.4415875095534447,0.4502483443708609,0.4666666666666667
Illya Marchenko,1.0,0.0,21.0,0.4519693943777541,0.031220873644893735,0.40714285714285714,0.4318181818181818,0.44,0.4649122807017544,0.5034965034965035
Ilya Ivashka,0.0,0.0,438.0,0.5047493144104617,0.06815567769321218,0.0,0.4818672334859385,0.5,0.5249556737588652,1.0
Ilya Ivashka,0.0,1.0,12.0,0.4989791648065705,0.027888851165222522,0.4723618090452261,0.4795891243259664,0.4875614250614251,0.5158817086527929,0.5625
Ilya Ivashka,1.0,0.0,19.0,0.5100453953902316,0.03764750663769417,0.47317073170731705,0.47973046704495853,0.4940239043824701,0.5360749090055184,0.5882352941176471
Inigo Cervantes,0.0,0.0,190.0,0.5177529149485317,0.07070918882239358,0.3333333333333333,0.4794314971751413,0.4964359739143622,0.55,1.0
Inigo Cervantes,0.0,1.0,17.0,0.48065246933584427,0.027849304842363292,0.43564356435643564,0.46788990825688076,0.4825174825174825,0.48936170212765956,0.5384615384615384
Inigo Cervantes,1.0,0.0,9.0,0.5827171473138748,0.06081640546123186,0.4899328859060403,0.5625,0.5833333333333334,0.6206896551724138,0.6666666666666666
Inigo Cervantes Huegun,0.0,0.0,183.0,0.48433905541114647,0.06252138553271178,0.421875,0.4595684394071491,0.4689265536723164,0.4807692307692308,1.0
Inigo Cervantes Huegun,0.0,1.0,14.0,0.4594751489769893,0.013928121937777791,0.4307692307692308,0.4541503694046067,0.46340495867768594,0.4674575217571488,0.48
Inigo Cervantes Huegun,1.0,0.0,3.0,0.5804713804713805,0.09743854110283613,0.47474747474747475,0.5373737373737374,0.6,0.6333333333333333,0.6666666666666666
Ivan Dodig,0.0,0.0,1985.0,0.4749833821856742,0.07669219736599008,0.0,0.45454545454545453,0.48344370860927155,0.5049180327868853,1.0
Ivan Dodig,0.0,1.0,112.0,0.45939867911618665,0.048333180500742486,0.2,0.4384067750860382,0.46463480335565305,0.4916279387643521,0.5393258426966292
Ivan Dodig,1.0,0.0,72.0,0.5042009992712976,0.046322501718791514,0.36363636363636365,0.4827009796299176,0.5,0.5268559488692233,0.6666666666666666
Ivan Ljubicic,0.0,0.0,744.0,0.5389674272846913,0.09478145573892456,0.37037037037037035,0.49622331691297206,0.5222222222222223,0.5629417329845845,1.0
Ivan Ljubicic,0.0,1.0,34.0,0.49262428695338156,0.03661926920105718,0.4090909090909091,0.4794228314183968,0.4906635802469136,0.5113514957264957,0.6222222222222222
Ivan Ljubicic,1.0,0.0,28.0,0.564154434305381,0.09734564802846994,0.4716981132075472,0.516807116104869,0.5356735159817352,0.5640011910275922,0.8888888888888888
Ivo Karlovic,0.0,0.0,5645.0,0.48289759343457017,0.07377659910457753,0.0,0.4564102564102564,0.485,0.5147540983606558,1.0
Ivo Karlovic,0.0,1.0,155.0,0.4544012433942627,0.06427980199885468,0.2222222222222222,0.42403846153846153,0.4631578947368421,0.495750609543713,0.5779816513761468
Ivo Karlovic,1.0,0.0,103.0,0.5289323100902101,0.06655931523396018,0.39814814814814814,0.4933721715636609,0.5166666666666667,0.5502293577981652,0.875
J.J. Wolf,0.0,0.0,301.0,0.5035517826584268,0.10814433335350829,0.0,0.41843971631205673,0.5,0.5714285714285714,1.0
J.J. Wolf,0.0,1.0,17.0,0.4787240249126394,0.07552303004595844,0.39622641509433965,0.41379310344827586,0.427536231884058,0.5668789808917197,0.5714285714285714
J.J. Wolf,1.0,0.0,15.0,0.5505326660064431,0.09761416877922265,0.40384615384615385,0.48988169364881695,0.5688622754491018,0.5753135127518669,0.7058823529411765
Jack Sock,0.0,0.0,6907.0,0.5117642199432949,0.08427046507900635,0.0,0.4699397590361446,0.5067873303167421,0.5510204081632653,1.0
Jack Sock,0.0,1.0,284.0,0.48608793070242373,0.06289089995931903,0.2,0.4560276679841897,0.4880951003644357,0.5197008873479462,0.6862745098039216
Jack Sock,1.0,0.0,320.0,0.5394179581036382,0.06646906231149842,0.4,0.4948870328728986,0.5276684164479439,0.5769402319357717,0.8
James Blake,0.0,0.0,994.0,0.4785820653260675,0.09919173005700578,0.0,0.4172875226039783,0.5060804317291343,0.5442982456140351,1.0
James Blake,0.0,1.0,55.0,0.44433580561229746,0.09452392774814476,0.2,0.36735294117647055,0.43333333333333335,0.5420197740112994,0.6666666666666666
James Blake,1.0,0.0,34.0,0.5316531155739993,0.08531166981295943,0.3888888888888889,0.4861111111111111,0.5396159729915071,0.5548806662087913,0.8
James Duckworth,0.0,0.0,2879.0,0.49585366112522755,0.06904391178391445,0.0,0.46904935681050997,0.5,0.5193390452876376,1.0
James Duckworth,0.0,1.0,156.0,0.47938191861154184,0.04529560504031279,0.3333333333333333,0.4490254872563718,0.48323977546110664,0.5086793522777393,0.5691489361702128
James Duckworth,1.0,0.0,103.0,0.5184577132002216,0.045215325470411356,0.40404040404040403,0.4856674856674857,0.5124555160142349,0.5517241379310345,0.7272727272727273
James McGee,0.0,0.0,243.0,0.5003782655224488,0.06926872582337693,0.44654088050314467,0.45811431873847597,0.48484848484848486,0.5159090909090909,1.0
James McGee,0.0,1.0,16.0,0.49587036931417555,0.05132361899101638,0.45410628019323673,0.4562226470144374,0.4868982156884749,0.5120535714285714,0.6363636363636364
James McGee,1.0,0.0,4.0,0.586070896316798,0.1472745174842743,0.46311475409836067,0.5175644028103045,0.5405844155844155,0.6090909090909091,0.8
James Ward,0.0,0.0,2287.0,0.5105433114339025,0.0714550358647055,0.0,0.48184173339613756,0.5,0.5333333333333333,1.0
James Ward,0.0,1.0,111.0,0.4929161925205541,0.04295756680362832,0.2727272727272727,0.4775631806040682,0.49433962264150944,0.5204549680778529,0.59375
James Ward,1.0,0.0,73.0,0.5315963779607524,0.057263638248666496,0.44954128440366975,0.49363057324840764,0.5217391304347826,0.5604395604395604,0.6666666666666666
Jamie Baker,0.0,0.0,223.0,0.47805730641942545,0.03806987628611558,0.0,0.4726650062266501,0.4782608695652174,0.48765243902439026,0.6666666666666666
Jamie Baker,0.0,1.0,9.0,0.47330469379813483,0.007838133046776751,0.46464646464646464,0.4666666666666667,0.47,0.48068669527896996,0.4838709677419355
Jamie Baker,1.0,0.0,5.0,0.48858128648095916,0.010555078810854518,0.4782608695652174,0.48223350253807107,0.4824120603015075,0.5,0.5
Jan Hajek,0.0,0.0,319.0,0.4289177843227629,0.06375442785709858,0.0,0.4166666666666667,0.4358974358974359,0.4552063789868668,0.6666666666666666
Jan Hajek,0.0,1.0,20.0,0.43815925736401395,0.026765592961554684,0.3709677419354839,0.4201850780798149,0.45001920491645864,0.4607793522267206,0.4666666666666667
Jan Hajek,1.0,0.0,10.0,0.4562362344679416,0.019397187857450555,0.40298507462686567,0.4565415577267098,0.4618616677440207,0.4658340075512406,0.46875
Jan Hernych,0.0,0.0,205.0,0.5057702810692425,0.05794410362378473,0.4,0.4819277108433735,0.5,0.5181818181818182,1.0
Jan Hernych,0.0,1.0,13.0,0.497549013182354,0.01508115515581406,0.46798029556650245,0.4852941176470588,0.5,0.5094339622641509,0.5182926829268293
Jan Hernych,1.0,0.0,10.0,0.508838311677783,0.01959115320894599,0.4864864864864865,0.49164724164724166,0.5099019607843137,0.5147654584221748,0.55
Jan Lennard Struff,0.0,0.0,2876.0,0.4848140443943416,0.0766750866080515,0.0,0.45027853995177514,0.4939759036144578,0.5198074322850788,1.0
Jan Lennard Struff,0.0,1.0,113.0,0.4630127776019299,0.04953326168435075,0.2727272727272727,0.44,0.4574468085106383,0.5016501650165016,0.5555555555555556
Jan Lennard Struff,1.0,0.0,107.0,0.5007417285200894,0.044318821686065386,0.3673469387755102,0.4789025779803447,0.5071942446043165,0.5223074737141233,0.6
Jan-Lennard Struff,0.0,0.0,468.0,0.4841530816718625,0.059407886616886986,0.14285714285714285,0.4675418543669737,0.48709623709623706,0.5025189398770502,1.0
Jan-Lennard Struff,0.0,1.0,23.0,0.4872078411864088,0.02111780811746669,0.4482758620689655,0.47017543859649125,0.4982078853046595,0.5009881422924901,0.5151515151515151
Jan-Lennard Struff,1.0,0.0,20.0,0.4981526560652506,0.03448410782572494,0.45918367346938777,0.484765625,0.495756124860092,0.5012295081967213,0.625
Janko Tipsarevic,0.0,0.0,4774.0,0.506383209005148,0.08369106445868213,0.0,0.4719325842696629,0.5148725510848957,0.5389955788891959,1.0
Janko Tipsarevic,0.0,1.0,200.0,0.4762272505720282,0.07654157079291571,0.0,0.44250321750321747,0.4942283923368942,0.5241714094409107,0.6363636363636364
Janko Tipsarevic,1.0,0.0,232.0,0.538165380405463,0.07099995706077618,0.36363636363636365,0.5,0.5299342234826105,0.5516714082503557,0.8
Jannik Sinner,0.0,0.0,321.0,0.5031250916302609,0.05333986593652509,0.0,0.476,0.5135135135135135,0.5272727272727272,0.6296296296296297
Jannik Sinner,0.0,1.0,22.0,0.48958670648726127,0.03357093343209832,0.4,0.4733106425369417,0.4857561916761822,0.513882201893757,0.5405405405405406
Jannik Sinner,1.0,0.0,7.0,0.5380416714498935,0.029872604255854987,0.4911504424778761,0.5281746031746032,0.5357142857142857,0.5460843373493975,0.5909090909090909
Jared Donaldson,0.0,0.0,722.0,0.5289156812076967,0.07923282306544953,0.2777777777777778,0.5021649976156415,0.5241288597550458,0.5530515117581187,1.0
Jared Donaldson,0.0,1.0,27.0,0.5129034801576966,0.06582400553268464,0.3333333333333333,0.4986910994764398,0.5280898876404494,0.5555555555555556,0.6111111111111112
Jared Donaldson,1.0,0.0,33.0,0.530867048965686,0.05126541019156361,0.4430379746835443,0.5043103448275862,0.5163934426229508,0.5625,0.7
Jarkko Nieminen,0.0,0.0,2674.0,0.49690289291277395,0.07503230975955404,0.0,0.46742659514398643,0.5,0.5189873417721519,1.0
